"Assemblage","SC","m","Method","Order.q","qD","qD.LCL","qD.UCL","Site"
"Bac_089",0.981103790216074,1231,"Rarefaction",0,166.345667865373,163.574482828716,169.11685290203,"3"
"Bac_089",0.983385559204975,1308,"Rarefaction",0,167.711669001339,164.949888825323,170.473449177355,"3"
"Bac_089",0.985340761173098,1385,"Rarefaction",0,168.914780297435,166.153407450018,171.676153144852,"3"
"Bac_089",0.987024713619263,1462,"Rarefaction",0,169.977964388748,167.207515990133,172.748412787362,"3"
"Bac_089",0.988463786436969,1538,"Rarefaction",0,170.908834826227,168.119401728061,173.698267924393,"3"
"Bac_089",0.989730933771738,1615,"Rarefaction",0,171.747837479497,168.927933385129,174.567741573866,"3"
"Bac_089",0.990834737118936,1692,"Rarefaction",0,172.495645092453,169.632500332093,175.358789852812,"3"
"Bac_089",0.991798963149688,1769,"Rarefaction",0,173.163901713941,170.24292165469,176.084881773191,"3"
"Bac_089",0.992643332654308,1846,"Rarefaction",0,173.76258292954,170.767075201905,176.758090657176,"3"
"Bac_089",0.993384339478317,1923,"Rarefaction",0,174.300272335784,171.211408571707,177.38913609986,"3"
"Bac_089",0.994035878992569,2000,"Rarefaction",0,174.784385742936,171.581642331676,177.987129154196,"3"
"Bac_089",0.994609732408397,2077,"Rarefaction",0,175.22135237549,171.883759740668,178.558945010312,"3"
"Bac_089",0.995115943240746,2154,"Rarefaction",0,175.616762102818,172.125126185315,179.108398020321,"3"
"Bac_089",0.995563115605667,2231,"Rarefaction",0,175.975488203097,172.31498478748,179.635991618714,"3"
"Bac_089",0.995953816084063,2307,"Rarefaction",0,176.297742091728,172.461423455274,180.134060728183,"3"
"Bac_089",0.996304650632159,2384,"Rarefaction",0,176.595694389109,172.573221698063,180.618167080154,"3"
"Bac_089",0.996615696730707,2461,"Rarefaction",0,176.868177557043,172.644054259398,181.092300854689,"3"
"Bac_089",0.996891758650814,2538,"Rarefaction",0,177.118068009175,172.659291485793,181.576844532557,"3"
"Bac_089",0.997137011873534,2615,"Rarefaction",0,177.347897778332,172.628750672519,182.067044884145,"3"
"Bac_089",0.997355087097535,2692,"Rarefaction",0,177.559897198874,172.585407097815,182.534387299933,"3"
"Bac_089",0.997549145432304,2769,"Rarefaction",0,177.756036432857,172.541412779045,182.970660086668,"3"
"Bac_089",0.997721937738183,2846,"Rarefaction",0,177.938057852803,172.502088390246,183.37402731536,"3"
"Bac_089",0.997875856127504,2923,"Rarefaction",0,178.107505538203,172.470077060908,183.744934015498,"3"
"Bac_089",0.998012978634296,3000,"Rarefaction",0,178.265752313239,172.446643261436,184.084861365042,"3"
"Bac_089",0.0338577243345037,1,"Rarefaction",1,1.00001546698536,0.926651896915196,1.07337903705552,"3"
"Bac_089",0.531949318542371,77,"Rarefaction",1,35.9173436091491,33.8226745393693,38.012012678929,"3"
"Bac_089",0.691158121728501,154,"Rarefaction",1,50.6121573896802,48.0041120759912,53.2202027033692,"3"
"Bac_089",0.781945619199252,231,"Rarefaction",1,59.0486608443435,56.1231397268959,61.9741819617912,"3"
"Bac_089",0.838491953462312,308,"Rarefaction",1,64.5081793061761,61.3790008734904,67.6373577388618,"3"
"Bac_089",0.876031279081422,385,"Rarefaction",1,68.3126747352322,65.0416412812779,71.5837081891865,"3"
"Bac_089",0.902195037469853,462,"Rarefaction",1,71.104735135955,67.7271167021914,74.4823535697187,"3"
"Bac_089",0.921146066744547,539,"Rarefaction",1,73.2343619133004,69.7719207465926,76.6968030800082,"3"
"Bac_089",0.935309636596253,616,"Rarefaction",1,74.908083505183,71.3753212099566,78.4408458004094,"3"
"Bac_089",0.946173675077076,693,"Rarefaction",1,76.2553542267753,72.6626016479082,79.8481068056423,"3"
"Bac_089",0.954591729491944,769,"Rarefaction",1,77.3481939908068,73.7038503526081,80.9925376290055,"3"
"Bac_089",0.961410953684741,846,"Rarefaction",1,78.2730098934744,74.5824379178563,81.9635818690925,"3"
"Bac_089",0.966940121869069,923,"Rarefaction",1,79.0552170783501,75.3233133581626,82.7871207985375,"3"
"Bac_089",0.971483056756165,1000,"Rarefaction",1,79.7246880153565,75.9554709323774,83.4939050983356,"3"
"Bac_089",0.975257978171213,1077,"Rarefaction",1,80.3035852754053,76.5003912135285,84.106779337282,"3"
"Bac_089",0.978424976608199,1154,"Rarefaction",1,80.808683470578,76.9742973415992,84.6430695995569,"3"
"Bac_089",0.981103790216074,1231,"Rarefaction",1,81.252905921286,77.389653852082,85.1161579904899,"3"
"Bac_089",0.983385559204975,1308,"Rarefaction",1,81.6463644642174,77.7561799291078,85.536548999327,"3"
"Bac_089",0.985340761173098,1385,"Rarefaction",1,81.9970781134937,78.0815509756081,85.9126052513793,"3"
"Bac_089",0.987024713619263,1462,"Rarefaction",1,82.3114871739491,78.3719009881329,86.2510733597652,"3"
"Bac_089",0.988463786436969,1538,"Rarefaction",1,82.5913191907301,78.6289707476848,86.5536676337753,"3"
"Bac_089",0.989730933771738,1615,"Rarefaction",1,82.8481833827967,78.8635095716259,86.8328571939676,"3"
"Bac_089",0.990834737118936,1692,"Rarefaction",1,83.0817602372471,79.0752515401422,87.088268934352,"3"
"Bac_089",0.991798963149688,1769,"Rarefaction",1,83.2950133222647,79.2669184260589,87.3231082184706,"3"
"Bac_089",0.992643332654308,1846,"Rarefaction",1,83.4904330519332,79.440777461349,87.5400886425174,"3"
"Bac_089",0.993384339478317,1923,"Rarefaction",1,83.6701259509256,79.5987533811425,87.7414985207087,"3"
"Bac_089",0.994035878992569,2000,"Rarefaction",1,83.835885229304,79.742545525818,87.9292249327899,"3"
"Bac_089",0.994609732408397,2077,"Rarefaction",1,83.9892463790269,79.8737571988676,88.1047355591862,"3"
"Bac_089",0.995115943240746,2154,"Rarefaction",1,84.1315311104141,79.9940166803399,88.2690455404882,"3"
"Bac_089",0.995563115605667,2231,"Rarefaction",1,84.2638830549102,80.105015920259,88.4227501895614,"3"
"Bac_089",0.995953816084063,2307,"Rarefaction",1,84.3857469164631,80.2070697825665,88.5644240503597,"3"
"Bac_089",0.996304650632159,2384,"Rarefaction",1,84.5011888015028,80.3032479387355,88.6991296642701,"3"
"Bac_089",0.996615696730707,2461,"Rarefaction",1,84.6093112397948,80.392479845066,88.8261426345236,"3"
"Bac_089",0.996891758650814,2538,"Rarefaction",1,84.7107846458179,80.4769506493574,88.9446186422784,"3"
"Bac_089",0.997137011873534,2615,"Rarefaction",1,84.8062015283028,80.5557338245783,89.0566692320274,"3"
"Bac_089",0.997355087097535,2692,"Rarefaction",1,84.8960864554057,80.6289449082962,89.1632280025152,"3"
"Bac_089",0.997549145432304,2769,"Rarefaction",1,84.9809062905349,80.6973880528889,89.2644245281809,"3"
"Bac_089",0.997721937738183,2846,"Rarefaction",1,85.0610773238935,80.7616829859573,89.3604716618297,"3"
"Bac_089",0.997875856127504,2923,"Rarefaction",1,85.1369717917042,80.8224383799022,89.4515052035063,"3"
"Bac_089",0.998012978634296,3000,"Rarefaction",1,85.2089239610522,80.8800708309028,89.5377770912015,"3"
"Bac_089",0.0338577243345037,1,"Rarefaction",2,1.00001515707674,0.927973355733703,1.07205695841978,"3"
"Bac_089",0.531949318542371,77,"Rarefaction",2,21.5496253540131,19.638596923293,23.4606537847332,"3"
"Bac_089",0.691158121728501,154,"Rarefaction",2,24.9184763555681,22.4906989777405,27.3462537333957,"3"
"Bac_089",0.781945619199252,231,"Rarefaction",2,26.288362911007,23.5999324335097,28.9767933885042,"3"
"Bac_089",0.838491953462312,308,"Rarefaction",2,27.0313838772718,24.1894826266616,29.8732851278819,"3"
"Bac_089",0.876031279081422,385,"Rarefaction",2,27.4977051127587,24.5545498343329,30.4408603911844,"3"
"Bac_089",0.902195037469853,462,"Rarefaction",2,27.8176285032036,24.802257506544,30.8329994998632,"3"
"Bac_089",0.921146066744547,539,"Rarefaction",2,28.0507410493587,24.9809565595674,31.12052553915,"3"
"Bac_089",0.935309636596253,616,"Rarefaction",2,28.2281556620309,25.1156963507689,31.3406149732928,"3"
"Bac_089",0.946173675077076,693,"Rarefaction",2,28.3677040200276,25.2207562298925,31.5146518101627,"3"
"Bac_089",0.954591729491944,769,"Rarefaction",2,28.4790167380365,25.3038850395269,31.6541484365462,"3"
"Bac_089",0.961410953684741,846,"Rarefaction",2,28.5720636221471,25.3728590892697,31.7712681550245,"3"
"Bac_089",0.966940121869069,923,"Rarefaction",2,28.650051473586,25.4302765257362,31.8698264214358,"3"
"Bac_089",0.971483056756165,1000,"Rarefaction",2,28.716362385085,25.478793599895,31.953931170275,"3"
"Bac_089",0.975257978171213,1077,"Rarefaction",2,28.7734363071826,25.5203134568891,32.0265591574761,"3"
"Bac_089",0.978424976608199,1154,"Rarefaction",2,28.8230775492443,25.5562327265769,32.0899223719117,"3"
"Bac_089",0.981103790216074,1231,"Rarefaction",2,28.8666492633343,25.5875982811255,32.1457002455431,"3"
"Bac_089",0.983385559204975,1308,"Rarefaction",2,28.9052005499677,25.6152094889408,32.1951916109946,"3"
"Bac_089",0.985340761173098,1385,"Rarefaction",2,28.939551765883,25.6396865092403,32.2394170225256,"3"
"Bac_089",0.987024713619263,1462,"Rarefaction",2,28.970353893652,25.6615178813924,32.2791899059115,"3"
"Bac_089",0.988463786436969,1538,"Rarefaction",2,28.997786662001,25.6808517618003,32.3147215622017,"3"
"Bac_089",0.989730933771738,1615,"Rarefaction",2,29.0229930194628,25.698507778395,32.3474782605306,"3"
"Bac_089",0.990834737118936,1692,"Rarefaction",2,29.0459432526169,25.7144736304029,32.3774128748309,"3"
"Bac_089",0.991798963149688,1769,"Rarefaction",2,29.066927260256,25.7289597139493,32.4048948065627,"3"
"Bac_089",0.992643332654308,1846,"Rarefaction",2,29.086187358325,25.7421420008351,32.4302327158149,"3"
"Bac_089",0.993384339478317,1923,"Rarefaction",2,29.1039276002399,25.7541723917376,32.4536828087422,"3"
"Bac_089",0.994035878992569,2000,"Rarefaction",2,29.1203210561948,25.7651901943043,32.4754519180852,"3"
"Bac_089",0.994609732408397,2077,"Rarefaction",2,29.1355154887652,25.7753353321202,32.4956956454101,"3"
"Bac_089",0.995115943240746,2154,"Rarefaction",2,29.1496377962863,25.7847603386027,32.5145152539698,"3"
"Bac_089",0.995563115605667,2231,"Rarefaction",2,29.1627975914461,25.7936320759458,32.5319631069464,"3"
"Bac_089",0.995953816084063,2307,"Rarefaction",2,29.1749355824345,25.8020042035791,32.54786696129,"3"
"Bac_089",0.996304650632159,2384,"Rarefaction",2,29.1864533776835,25.8101811092451,32.5627256461218,"3"
"Bac_089",0.996615696730707,2461,"Rarefaction",2,29.1972586992703,25.818079195404,32.5764382031365,"3"
"Bac_089",0.996891758650814,2538,"Rarefaction",2,29.2074156583933,25.8259259182103,32.5889053985763,"3"
"Bac_089",0.997137011873534,2615,"Rarefaction",2,29.2169809369752,25.8335977223565,32.6003641515938,"3"
"Bac_089",0.997355087097535,2692,"Rarefaction",2,29.2260047454263,25.8408919850647,32.6111175057878,"3"
"Bac_089",0.997549145432304,2769,"Rarefaction",2,29.2345318099783,25.8477538721038,32.6213097478527,"3"
"Bac_089",0.997721937738183,2846,"Rarefaction",2,29.2426020521201,25.8541602228239,32.6310438814162,"3"
"Bac_089",0.997875856127504,2923,"Rarefaction",2,29.2502512095091,25.8601853198675,32.6403170991507,"3"
"Bac_089",0.998012978634296,3000,"Rarefaction",2,29.257511417118,25.865865340743,32.6491574934929,"3"
"Bac_090",0.0192888993596945,1,"Rarefaction",0,1,0.964209007167603,1.0357909928324,"3"
"Bac_090",0.53838840965127,77,"Rarefaction",0,50.1420283952234,48.1798167024896,52.1042400879572,"3"
"Bac_090",0.699620061515029,154,"Rarefaction",0,78.8291653683987,76.4654348171455,81.1928959196518,"3"
"Bac_090",0.786610290148847,231,"Rarefaction",0,98.3572560961802,95.7613646261821,100.953147566178,"3"
"Bac_090",0.840273630447941,308,"Rarefaction",0,112.599695134985,109.793064718079,115.40632555189,"3"
"Bac_090",0.876148527673212,385,"Rarefaction",0,123.450234502922,120.458699061789,126.441769944055,"3"
"Bac_090",0.901484129125804,462,"Rarefaction",0,131.971263375434,128.835102182171,135.107424568697,"3"
"Bac_090",0.92009383509167,539,"Rarefaction",0,138.814999762383,135.574800500143,142.055199024623,"3"
"Bac_090",0.93416801650574,616,"Rarefaction",0,144.408891491354,141.09697082256,147.720812160147,"3"
"Bac_090",0.945053804437637,693,"Rarefaction",0,149.047058016034,145.685707845151,152.408408186918,"3"
"Bac_090",0.953526754673234,769,"Rarefaction",0,152.89301545975,149.496271500906,156.289759418594,"3"
"Bac_090",0.96039774362314,846,"Rarefaction",0,156.200784772184,152.775443843507,159.626125700861,"3"
"Bac_090",0.96595946653483,923,"Rarefaction",0,159.03148816133,155.580636227887,162.482340094772,"3"
"Bac_090",0.970512643975777,1000,"Rarefaction",0,161.473903889017,157.998077605183,164.949730172851,"3"
"Bac_090",0.974278398186925,1077,"Rarefaction",0,163.596865299332,160.095313778896,167.098416819769,"3"
"Bac_090",0.977422140729458,1154,"Rarefaction",0,165.454419532469,161.926015827011,168.982823237927,"3"
"Bac_090",0.980069382216263,1231,"Rarefaction",0,167.089471752515,163.533335928165,170.645607576866,"3"
"Bac_090",0.982316543300246,1308,"Rarefaction",0,168.536432132803,164.952317188532,172.120547077073,"3"
"Bac_090",0.9842384831358,1385,"Rarefaction",0,169.823142739803,166.211622953887,173.434662525719,"3"
"Bac_090",0.985893887192942,1462,"Rarefaction",0,170.972325720996,167.334829575354,174.609821866639,"3"
"Bac_090",0.987311771972425,1538,"Rarefaction",0,171.989984175079,168.329004482652,175.650963867506,"3"
"Bac_090",0.988566102484781,1615,"Rarefaction",0,172.918238450573,169.236253843114,176.600223058032,"3"
"Bac_090",0.989666691558938,1692,"Rarefaction",0,173.755922933488,170.056132726717,177.45571314026,"3"
"Bac_090",0.990637658302614,1769,"Rarefaction",0,174.513927395033,170.799673433667,178.2281813564,"3"
"Bac_090",0.991498648464772,1846,"Rarefaction",0,175.201459408745,171.475935631791,178.926983185698,"3"
"Bac_090",0.99226577419222,1923,"Rarefaction",0,175.826356045642,172.092270712872,179.560441378412,"3"
"Bac_090",0.992952329204215,2000,"Rarefaction",0,176.395323324125,172.65449237151,180.13615427674,"3"
"Bac_090",0.993569351486157,2077,"Rarefaction",0,176.914132847247,173.166960221927,180.661305472566,"3"
"Bac_090",0.994126060592932,2154,"Rarefaction",0,177.387777171095,173.632562924134,181.142991418055,"3"
"Bac_090",0.994630205447942,2231,"Rarefaction",0,177.820598070242,174.052558313822,181.588637826663,"3"
"Bac_090",0.995082656065197,2307,"Rarefaction",0,178.211469465599,174.421616112841,182.001322818357,"3"
"Bac_090",0.995500834817676,2384,"Rarefaction",0,178.573970667565,174.745705301932,182.402236033198,"3"
"Bac_090",0.995883275097673,2461,"Rarefaction",0,178.905658304026,175.010383011538,182.800933596514,"3"
"Bac_090",0.996234083636186,2538,"Rarefaction",0,179.209124546155,175.194953785821,183.223295306489,"3"
"Bac_090",0.996556812355342,2615,"Rarefaction",0,179.486666349409,175.270144566735,183.703188132084,"3"
"Bac_090",0.99685455174298,2692,"Rarefaction",0,179.740326435176,175.269164756971,184.211488113381,"3"
"Bac_090",0.99713000194529,2769,"Rarefaction",0,179.971924034535,175.217014996016,184.726833073054,"3"
"Bac_090",0.997385532057456,2846,"Rarefaction",0,180.183082842191,175.240040452541,185.12612523184,"3"
"Bac_090",0.997623229128705,2923,"Rarefaction",0,180.375256102665,175.130648421562,185.619863783768,"3"
"Bac_090",0.997844933964226,3000,"Rarefaction",0,180.549745507336,174.885935187064,186.213555827608,"3"
"Bac_090",0.0192888993596945,1,"Rarefaction",1,1,0.964459127639458,1.03554087236054,"3"
"Bac_090",0.53838840965127,77,"Rarefaction",1,41.1562146350957,39.3855476825049,42.9268815876864,"3"
"Bac_090",0.699620061515029,154,"Rarefaction",1,58.0856840099022,55.9307297754974,60.2406382443071,"3"
"Bac_090",0.786610290148847,231,"Rarefaction",1,67.7103774699687,65.317165067953,70.1035898719844,"3"
"Bac_090",0.840273630447941,308,"Rarefaction",1,73.9309439126044,71.362395617012,76.4994922081968,"3"
"Bac_090",0.876148527673212,385,"Rarefaction",1,78.2725413402259,75.5693327186683,80.9757499617835,"3"
"Bac_090",0.901484129125804,462,"Rarefaction",1,81.4657905520333,78.6567752391012,84.2748058649654,"3"
"Bac_090",0.92009383509167,539,"Rarefaction",1,83.906405188003,81.0124603124405,86.8003500635654,"3"
"Bac_090",0.93416801650574,616,"Rarefaction",1,85.8277364276004,82.864301909687,88.7911709455139,"3"
"Bac_090",0.945053804437637,693,"Rarefaction",1,87.3763327716048,84.3552171150427,90.3974484281668,"3"
"Bac_090",0.953526754673234,769,"Rarefaction",1,88.6337630019653,85.5648590767787,91.7026669271519,"3"
"Bac_090",0.96039774362314,846,"Rarefaction",1,89.6987767784271,86.5889859341248,92.8085676227294,"3"
"Bac_090",0.96595946653483,923,"Rarefaction",1,90.6002729242959,87.4558959053758,93.7446499432161,"3"
"Bac_090",0.970512643975777,1000,"Rarefaction",1,91.372442923418,88.1988116399049,94.546074206931,"3"
"Bac_090",0.974278398186925,1077,"Rarefaction",1,92.0406890260306,88.8423859372125,95.2389921148487,"3"
"Bac_090",0.977422140729458,1154,"Rarefaction",1,92.6242553773223,89.4052667304547,95.8432440241899,"3"
"Bac_090",0.980069382216263,1231,"Rarefaction",1,93.1379697421851,89.901797004506,96.3741424798642,"3"
"Bac_090",0.982316543300246,1308,"Rarefaction",1,93.5934328227818,90.343170486667,96.8436951588966,"3"
"Bac_090",0.9842384831358,1385,"Rarefaction",1,93.999840487077,90.7382328014378,97.2614481727161,"3"
"Bac_090",0.985893887192942,1462,"Rarefaction",1,94.3645713471275,91.0940541761525,97.6350885181024,"3"
"Bac_090",0.987311771972425,1538,"Rarefaction",1,94.6895442122091,91.4123505759736,97.9667378484446,"3"
"Bac_090",0.988566102484781,1615,"Rarefaction",1,94.9881663351011,91.7060997757196,98.2702328944827,"3"
"Bac_090",0.989666691558938,1692,"Rarefaction",1,95.2600040739251,91.9747266258642,98.545281521986,"3"
"Bac_090",0.990637658302614,1769,"Rarefaction",1,95.5084429712346,92.2213786049309,98.7955073375384,"3"
"Bac_090",0.991498648464772,1846,"Rarefaction",1,95.7363253570071,92.4486556563578,99.0239950576565,"3"
"Bac_090",0.99226577419222,1923,"Rarefaction",1,95.9460556139069,92.658702862815,99.2334083649988,"3"
"Bac_090",0.992952329204215,2000,"Rarefaction",1,96.1396797411072,92.8532763355938,99.4260831466206,"3"
"Bac_090",0.993569351486157,2077,"Rarefaction",1,96.3189497967633,93.0337863355147,99.6041132580118,"3"
"Bac_090",0.994126060592932,2154,"Rarefaction",1,96.4853742401293,93.2013221082046,99.7694263720539,"3"
"Bac_090",0.994630205447942,2231,"Rarefaction",1,96.640259223097,93.3566597550201,99.9238586911738,"3"
"Bac_090",0.995082656065197,2307,"Rarefaction",1,96.7829265139022,93.4984713281463,100.067381699658,"3"
"Bac_090",0.995500834817676,2384,"Rarefaction",1,96.9181134857546,93.6306666727675,100.205560298742,"3"
"Bac_090",0.995883275097673,2461,"Rarefaction",1,97.0447499232809,93.7513608741148,100.338138972447,"3"
"Bac_090",0.996234083636186,2538,"Rarefaction",1,97.1636046765938,93.8609528126476,100.46625654054,"3"
"Bac_090",0.996556812355342,2615,"Rarefaction",1,97.2753574220908,93.9614987321627,100.589216112019,"3"
"Bac_090",0.99685455174298,2692,"Rarefaction",1,97.3806118412575,94.0568051988155,100.704418483699,"3"
"Bac_090",0.99713000194529,2769,"Rarefaction",1,97.4799052216989,94.1387084063532,100.821102037045,"3"
"Bac_090",0.997385532057456,2846,"Rarefaction",1,97.5737172857296,94.1803799403211,100.967054631138,"3"
"Bac_090",0.997623229128705,2923,"Rarefaction",1,97.6624782493518,94.2107977530051,101.114158745699,"3"
"Bac_090",0.997844933964226,3000,"Rarefaction",1,97.7465744962071,94.2476068072385,101.245542185176,"3"
"Bac_090",0.0192888993596945,1,"Rarefaction",2,1,0.964847754079805,1.0351522459202,"3"
"Bac_090",0.53838840965127,77,"Rarefaction",2,31.2252074052871,29.5004596761285,32.9499551344458,"3"
"Bac_090",0.699620061515029,154,"Rarefaction",2,38.9754836497493,36.6396609015244,41.3113063979741,"3"
"Bac_090",0.786610290148847,231,"Rarefaction",2,42.4909884156213,39.7764178437896,45.205558987453,"3"
"Bac_090",0.840273630447941,308,"Rarefaction",2,44.497790601657,41.5345018221278,47.4610793811862,"3"
"Bac_090",0.876148527673212,385,"Rarefaction",2,45.7955119552405,42.6577732384948,48.9332506719862,"3"
"Bac_090",0.901484129125804,462,"Rarefaction",2,46.7035456249129,43.4368849538615,49.9702062959644,"3"
"Bac_090",0.92009383509167,539,"Rarefaction",2,47.3745039714501,44.0087266404261,50.740281302474,"3"
"Bac_090",0.93416801650574,616,"Rarefaction",2,47.89051201541,44.4462509235989,51.3347731072211,"3"
"Bac_090",0.945053804437637,693,"Rarefaction",2,48.2996892795937,44.7918995125719,51.8074790466155,"3"
"Bac_090",0.953526754673234,769,"Rarefaction",2,48.6281834873667,45.0687179380316,52.1876490367019,"3"
"Bac_090",0.96039774362314,846,"Rarefaction",2,48.9042219255852,45.3010426723011,52.5074011788693,"3"
"Bac_090",0.96595946653483,923,"Rarefaction",2,49.1366085237909,45.4965901617061,52.7766268858756,"3"
"Bac_090",0.970512643975777,1000,"Rarefaction",2,49.3349391544452,45.6636025771153,53.0062757317752,"3"
"Bac_090",0.974278398186925,1077,"Rarefaction",2,49.5061890242922,45.8080288485248,53.2043492000597,"3"
"Bac_090",0.977422140729458,1154,"Rarefaction",2,49.6555502716364,45.9342650896138,53.376835453659,"3"
"Bac_090",0.980069382216263,1231,"Rarefaction",2,49.786967158442,46.045627704615,53.528306612269,"3"
"Bac_090",0.982316543300246,1308,"Rarefaction",2,49.9034903998332,46.144663575434,53.6623172242324,"3"
"Bac_090",0.9842384831358,1385,"Rarefaction",2,50.0075160645758,46.2333599108251,53.7816722183265,"3"
"Bac_090",0.985893887192942,1462,"Rarefaction",2,50.1009524399044,46.313289723536,53.8886151562729,"3"
"Bac_090",0.987311771972425,1538,"Rarefaction",2,50.1842946452352,46.3848165352289,53.9837727552415,"3"
"Bac_090",0.988566102484781,1615,"Rarefaction",2,50.2609780825294,46.4508337214721,54.0711224435868,"3"
"Bac_090",0.989666691558938,1692,"Rarefaction",2,50.3308856768767,46.5111900023601,54.1505813513932,"3"
"Bac_090",0.990637658302614,1769,"Rarefaction",2,50.3948775476866,46.566572177277,54.2231829180962,"3"
"Bac_090",0.991498648464772,1846,"Rarefaction",2,50.4536740066431,46.6175458580333,54.2898021552529,"3"
"Bac_090",0.99226577419222,1923,"Rarefaction",2,50.5078831793741,46.664576041819,54.3511903169292,"3"
"Bac_090",0.992952329204215,2000,"Rarefaction",2,50.5580217414624,46.7080415370864,54.4080019458384,"3"
"Bac_090",0.993569351486157,2077,"Rarefaction",2,50.6045316058739,46.7482442078959,54.460819003852,"3"
"Bac_090",0.994126060592932,2154,"Rarefaction",2,50.6477928917022,46.785414310279,54.5101714731253,"3"
"Bac_090",0.994630205447942,2231,"Rarefaction",2,50.6881345176073,46.8197123900897,54.5565566451249,"3"
"Bac_090",0.995082656065197,2307,"Rarefaction",2,50.7253684426918,46.8508387279454,54.5998981574382,"3"
"Bac_090",0.995500834817676,2384,"Rarefaction",2,50.7607218491313,46.8796458743962,54.6417978238664,"3"
"Bac_090",0.995883275097673,2461,"Rarefaction",2,50.7939077349826,46.9057245827728,54.6820908871924,"3"
"Bac_090",0.996234083636186,2538,"Rarefaction",2,50.8251195296852,46.9291114583088,54.7211276010616,"3"
"Bac_090",0.996556812355342,2615,"Rarefaction",2,50.8545282430397,46.9506024002593,54.75845408582,"3"
"Bac_090",0.99685455174298,2692,"Rarefaction",2,50.8822858025634,46.9722362512919,54.7923353538349,"3"
"Bac_090",0.99713000194529,2769,"Rarefaction",2,50.9085274676327,46.9917846349203,54.8252703003452,"3"
"Bac_090",0.997385532057456,2846,"Rarefaction",2,50.9333740537687,47.0037435290158,54.8630045785215,"3"
"Bac_090",0.997623229128705,2923,"Rarefaction",2,50.9569339697002,47.0173202009243,54.896547738476,"3"
"Bac_090",0.997844933964226,3000,"Rarefaction",2,50.9793046349993,47.0327381470468,54.9258711229517,"3"
"Bac_093",0.0121154978572467,1,"Rarefaction",0,1.00001484962719,0.976575771996912,1.02345392725747,"3"
"Bac_093",0.479868102033049,77,"Rarefaction",0,54.7511577420678,53.0229851130794,56.4793303710562,"3"
"Bac_093",0.659690495467211,154,"Rarefaction",0,87.1835377106373,84.8138322268235,89.553243194451,"3"
"Bac_093",0.758916858285261,231,"Rarefaction",0,109.289655100489,106.567197768254,112.012112432724,"3"
"Bac_093",0.820681592108595,308,"Rarefaction",0,125.33487668609,122.405698330305,128.264055041875,"3"
"Bac_093",0.861892720374099,385,"Rarefaction",0,137.477168120163,134.421204355712,140.533131884613,"3"
"Bac_093",0.890801419269325,462,"Rarefaction",0,146.95124810594,143.817175465091,150.08532074679,"3"
"Bac_093",0.911872851394954,539,"Rarefaction",0,154.518406553035,151.336532639994,157.700280466076,"3"
"Bac_093",0.927702712143952,616,"Rarefaction",0,160.675011772939,157.462440945023,163.887582600855,"3"
"Bac_093",0.939887316695146,693,"Rarefaction",0,165.759298078732,162.523034673998,168.995561483465,"3"
"Bac_093",0.949343805546923,769,"Rarefaction",0,169.959488122722,166.699508670166,173.219467575278,"3"
"Bac_093",0.957002447743055,846,"Rarefaction",0,173.558283582498,170.269169060191,176.847398104806,"3"
"Bac_093",0.963200236014637,923,"Rarefaction",0,176.625421965826,173.299486017427,179.951357914225,"3"
"Bac_093",0.968275173261,1000,"Rarefaction",0,179.259826998732,175.88858773626,182.631066261205,"3"
"Bac_093",0.972472649751617,1077,"Rarefaction",0,181.538151164064,178.113539442837,184.96276288529,"3"
"Bac_093",0.975974514264009,1154,"Rarefaction",0,183.520708359747,180.035706105367,187.005710614126,"3"
"Bac_093",0.978918024510906,1231,"Rarefaction",0,185.25560461088,181.704421529124,188.806787692636,"3"
"Bac_093",0.981408485679765,1308,"Rarefaction",0,186.781659021894,183.159569354922,190.403748688866,"3"
"Bac_093",0.98352787415927,1385,"Rarefaction",0,188.130512354593,184.433499288887,191.827525420299,"3"
"Bac_093",0.985340854905859,1462,"Rarefaction",0,189.328186960742,185.552521179037,193.103852742447,"3"
"Bac_093",0.986880235369573,1538,"Rarefaction",0,190.383119716871,186.52607108036,194.240168353383,"3"
"Bac_093",0.988227739766527,1615,"Rarefaction",0,191.340882037836,187.397189547203,195.284574528469,"3"
"Bac_093",0.989395502424578,1692,"Rarefaction",0,192.201913719039,188.166778925127,196.23704851295,"3"
"Bac_093",0.990411361975667,1769,"Rarefaction",0,192.97896186746,188.846901307886,197.111022427034,"3"
"Bac_093",0.991298306798664,1846,"Rarefaction",0,193.682821325653,189.447611086889,197.918031564417,"3"
"Bac_093",0.992075433353203,1923,"Rarefaction",0,194.322670662976,189.977277840399,198.668063485554,"3"
"Bac_093",0.992758685519282,2000,"Rarefaction",0,194.906342202601,190.442798985706,199.369885419495,"3"
"Bac_093",0.993361432337443,2077,"Rarefaction",0,195.440540886307,190.849706143238,200.031375629376,"3"
"Bac_093",0.99389492816353,2154,"Rarefaction",0,195.931025943915,191.20216342331,200.65988846452,"3"
"Bac_093",0.994368678008642,2231,"Rarefaction",0,196.382758008238,191.502749963704,201.262766052772,"3"
"Bac_093",0.994785554815226,2307,"Rarefaction",0,196.794808376408,191.749330143079,201.840286609736,"3"
"Bac_093",0.995163306280829,2384,"Rarefaction",0,197.181697983899,191.959424633283,202.403971334516,"3"
"Bac_093",0.995501970182718,2461,"Rarefaction",0,197.541020354792,192.146881084924,202.935159624659,"3"
