"Assemblage","SC","m","Method","Order.q","qD","qD.LCL","qD.UCL","Type"
"Bac_080",0.995123168941738,4514,"Rarefaction",0,266.634319621811,261.418486533325,271.850152710297,"leaf"
"Bac_080",0.99587960956721,4966,"Rarefaction",0,268.660972989453,263.281432713695,274.040513265211,"leaf"
"Bac_080",0.996473500927984,5417,"Rarefaction",0,270.380505226204,264.792698503949,275.96831194846,"leaf"
"Bac_080",0.996949313109604,5869,"Rarefaction",0,271.863288481516,265.991184842381,277.735392120651,"leaf"
"Bac_080",0.997333048724453,6320,"Rarefaction",0,273.149805135826,266.895364854573,279.404245417079,"leaf"
"Bac_080",0.997645445746254,6771,"Rarefaction",0,274.279924215784,267.564644243864,280.995204187704,"leaf"
"Bac_080",0.9979010208469,7223,"Rarefaction",0,275.284596510436,268.116747055967,282.452445964906,"leaf"
"Bac_080",0.998108850746243,7674,"Rarefaction",0,276.182859476103,268.615753097863,283.749965854343,"leaf"
"Bac_080",0.998277347114557,8126,"Rarefaction",0,276.99759579386,269.064238249978,284.930953337742,"leaf"
"Bac_080",0.998277680181572,8127,"Observed",0,277,269.065851259875,284.934148740125,"leaf"
"Bac_080",0.998278013184191,8128,"Extrapolation",0,277.001722319818,269.066799554759,284.936645084878,"leaf"
"Bac_080",0.998414480235843,8555,"Extrapolation",0,277.707542317039,269.44260000636,285.972484627718,"leaf"
"Bac_080",0.998540414564335,8983,"Extrapolation",0,278.358886112565,269.76794395821,286.94982826692,"leaf"
"Bac_080",0.998656346207619,9411,"Extrapolation",0,278.95849511086,270.051089987414,287.865900234306,"leaf"
"Bac_080",0.998762830455816,9838,"Extrapolation",0,279.509241322911,270.298171373055,288.720311272767,"leaf"
"Bac_080",0.998861096096712,10266,"Extrapolation",0,280.017480150858,270.515186206743,289.519774094974,"leaf"
"Bac_080",0.998951556715066,10694,"Extrapolation",0,280.485350692673,270.706092333484,290.264609051861,"leaf"
"Bac_080",0.999034645599722,11121,"Extrapolation",0,280.915093957645,270.874482176697,290.955705738594,"leaf"
"Bac_080",0.999111321564856,11549,"Extrapolation",0,281.311669019859,271.024368164771,291.598969874948,"leaf"
"Bac_080",0.999181907327649,11977,"Extrapolation",0,281.676745001907,271.15799981938,292.195490184434,"leaf"
"Bac_080",0.999246740980235,12404,"Extrapolation",0,282.012070547047,271.277398498085,292.746742596008,"leaf"
"Bac_080",0.999306570678343,12832,"Extrapolation",0,282.321515184728,271.384919410159,293.258110959297,"leaf"
"Bac_080",0.999361648235845,13260,"Extrapolation",0,282.606381319175,271.481764172066,293.730998466285,"leaf"
"Bac_080",0.999412237463573,13687,"Extrapolation",0,282.868033404009,271.569002954079,294.167063853938,"leaf"
"Bac_080",0.999458922142006,14115,"Extrapolation",0,283.109490804924,271.648119149093,294.570862460755,"leaf"
"Bac_080",0.999501898759673,14543,"Extrapolation",0,283.331769778467,271.71982189593,294.943717661003,"leaf"
"Bac_080",0.999541373166253,14970,"Extrapolation",0,283.535934997878,271.78476426458,295.287105731176,"leaf"
"Bac_080",0.999577800881405,15398,"Extrapolation",0,283.724342452256,271.843942562366,295.604742342146,"leaf"
"Bac_080",0.999611335223702,15826,"Extrapolation",0,283.897785119196,271.897803229953,295.897767008439,"leaf"
"Bac_080",0.999642206007352,16254,"Extrapolation",0,284.05745161867,271.946878318183,296.168024919157,"leaf"
"Bac_080",0.0180502720061781,1,"Rarefaction",1,1,0.959868413107249,1.04013158689275,"leaf"
"Bac_080",0.847410118880223,452,"Rarefaction",1,97.5885485886103,94.9977523128002,100.17934486442,"leaf"
"Bac_080",0.933966785872281,903,"Rarefaction",1,112.593426090157,109.674589041798,115.512263138516,"leaf"
"Bac_080",0.96376819999279,1355,"Rarefaction",1,118.703593180727,115.589615467437,121.817570894016,"leaf"
"Bac_080",0.977139123023239,1806,"Rarefaction",1,121.97231746066,118.730266320128,125.214368601193,"leaf"
"Bac_080",0.984186469669562,2257,"Rarefaction",1,124.001909790293,120.671131082778,127.332688497808,"leaf"
"Bac_080",0.988347157561423,2709,"Rarefaction",1,125.384557497101,121.993069768087,128.776045226114,"leaf"
"Bac_080",0.991008072720697,3160,"Rarefaction",1,126.382299240685,122.951847891281,129.812750590089,"leaf"
"Bac_080",0.992832808883495,3612,"Rarefaction",1,127.138733764943,123.685403601519,130.592063928367,"leaf"
"Bac_080",0.994142968976738,4063,"Rarefaction",1,127.7293680825,124.264407257762,131.194328907238,"leaf"
"Bac_080",0.995123168941738,4514,"Rarefaction",1,128.204103829494,124.734447952893,131.673759706094,"leaf"
"Bac_080",0.99587960956721,4966,"Rarefaction",1,128.594667996598,125.123786128678,132.065549864518,"leaf"
"Bac_080",0.996473500927984,5417,"Rarefaction",1,128.920205641934,125.448850485491,132.391560798378,"leaf"
"Bac_080",0.996949313109604,5869,"Rarefaction",1,129.196774769215,125.723588775713,132.669960762717,"leaf"
"Bac_080",0.997333048724453,6320,"Rarefaction",1,129.433633085545,125.955603842931,132.911662328159,"leaf"
"Bac_080",0.997645445746254,6771,"Rarefaction",1,129.639161566753,126.15410765577,133.124215477736,"leaf"
"Bac_080",0.9979010208469,7223,"Rarefaction",1,129.81955585461,126.330817147632,133.308294561589,"leaf"
"Bac_080",0.998108850746243,7674,"Rarefaction",1,129.978498631147,126.487837586721,133.469159675574,"leaf"
"Bac_080",0.998277347114557,8126,"Rarefaction",1,130.120087707845,126.625147350903,133.615028064788,"leaf"
"Bac_080",0.998277680181572,8127,"Observed",1,130.120501047254,126.625550322609,133.6154517719,"leaf"
"Bac_080",0.998278013184191,8128,"Extrapolation",1,130.120797170592,126.625835949608,133.615758391577,"leaf"
"Bac_080",0.998414480235843,8555,"Extrapolation",1,130.243936576375,126.745139160273,133.742733992477,"leaf"
"Bac_080",0.998540414564335,8983,"Extrapolation",1,130.36097575876,126.859027735671,133.862923781849,"leaf"
"Bac_080",0.998656346207619,9411,"Extrapolation",1,130.471950048829,126.967143573495,133.976756524163,"leaf"
"Bac_080",0.998762830455816,9838,"Extrapolation",1,130.576934343515,127.069578080427,134.084290606603,"leaf"
"Bac_080",0.998861096096712,10266,"Extrapolation",1,130.676717803856,127.166994559829,134.186441047884,"leaf"
"Bac_080",0.998951556715066,10694,"Extrapolation",1,130.77133055188,127.259416161995,134.283244941765,"leaf"
"Bac_080",0.999034645599722,11121,"Extrapolation",1,130.86083644206,127.346948391465,134.374724492655,"leaf"
"Bac_080",0.999111321564856,11549,"Extrapolation",1,130.945908285137,127.430283270202,134.461533300071,"leaf"
"Bac_080",0.999181907327649,11977,"Extrapolation",1,131.026571762084,127.509467084838,134.54367643933,"leaf"
"Bac_080",0.999246740980235,12404,"Extrapolation",1,131.102881312963,127.584572254007,134.62119037192,"leaf"
"Bac_080",0.999306570678343,12832,"Extrapolation",1,131.175410552375,127.656158529381,134.69466257537,"leaf"
"Bac_080",0.999361648235845,13260,"Extrapolation",1,131.244181375009,127.724234492131,134.764128257886,"leaf"
"Bac_080",0.999412237463573,13687,"Extrapolation",1,131.309240194531,127.788826662371,134.829653726691,"leaf"
"Bac_080",0.999458922142006,14115,"Extrapolation",1,131.371076054428,127.85039871459,134.891753394267,"leaf"
"Bac_080",0.999501898759673,14543,"Extrapolation",1,131.429707621336,127.908946285845,134.950468956827,"leaf"
"Bac_080",0.999541373166253,14970,"Extrapolation",1,131.485174465904,127.964484073205,135.005864858602,"leaf"
"Bac_080",0.999577800881405,15398,"Extrapolation",1,131.537893529281,128.017405397698,135.058381660863,"leaf"
"Bac_080",0.999611335223702,15826,"Extrapolation",1,131.587880725979,128.067703224701,135.108058227257,"leaf"
"Bac_080",0.999642206007352,16254,"Extrapolation",1,131.635277619507,128.11549754324,135.155057695774,"leaf"
"Bac_080",0.0180502720061781,1,"Rarefaction",2,1,0.960280214643184,1.03971978535682,"leaf"
"Bac_080",0.847410118880223,452,"Rarefaction",2,49.4493144560488,46.7164514184603,52.1821774936374,"leaf"
"Bac_080",0.933966785872281,903,"Rarefaction",2,52.2528762282617,49.1844089625365,55.3213434939868,"leaf"
"Bac_080",0.96376819999279,1355,"Rarefaction",2,53.2624355264637,50.0607407740506,56.4641302788767,"leaf"
"Bac_080",0.977139123023239,1806,"Rarefaction",2,53.7808263408806,50.5088999694584,57.0527527123028,"leaf"
"Bac_080",0.984186469669562,2257,"Rarefaction",2,54.0969205368814,50.782370931142,57.4114701426208,"leaf"
"Bac_080",0.988347157561423,2709,"Rarefaction",2,54.3101960773438,50.9677733085695,57.6526188461181,"leaf"
"Bac_080",0.991008072720697,3160,"Rarefaction",2,54.4632182480552,51.1018011780853,57.8246353180252,"leaf"
"Bac_080",0.992832808883495,3612,"Rarefaction",2,54.5788082323567,51.2038851778326,57.9537312868808,"leaf"
"Bac_080",0.994142968976738,4063,"Rarefaction",2,54.6688481752329,51.2839910086441,58.0537053418218,"leaf"
"Bac_080",0.995123168941738,4514,"Rarefaction",2,54.7411103413498,51.3486176779533,58.1336030047463,"leaf"
"Bac_080",0.99587960956721,4966,"Rarefaction",2,54.8005063959787,51.4018526663005,58.1991601256569,"leaf"
"Bac_080",0.996473500927984,5417,"Rarefaction",2,54.8499900051674,51.4461178062582,58.2538622040766,"leaf"
"Bac_080",0.996949313109604,5869,"Rarefaction",2,54.8920230177335,51.4834620737637,58.3005839617032,"leaf"
"Bac_080",0.997333048724453,6320,"Rarefaction",2,54.9280217998326,51.5151249730914,58.3409186265739,"leaf"
"Bac_080",0.997645445746254,6771,"Rarefaction",2,54.959263225779,51.5425910260645,58.3759354254936,"leaf"
"Bac_080",0.9979010208469,7223,"Rarefaction",2,54.9866887948052,51.5673569391396,58.4060206504708,"leaf"
"Bac_080",0.998108850746243,7674,"Rarefaction",2,55.0108563292271,51.589320111395,58.4323925470591,"leaf"
"Bac_080",0.998277347114557,8126,"Rarefaction",2,55.0323859683446,51.6087582821847,58.4560136545046,"leaf"
"Bac_080",0.998277680181572,8127,"Observed",2,55.0324488175395,51.6088179011065,58.4560797339725,"leaf"
"Bac_080",0.998278013184191,8128,"Extrapolation",2,55.0324938383524,51.6088589214461,58.4561287552586,"leaf"
"Bac_080",0.998414480235843,8555,"Extrapolation",2,55.0507620464083,51.6255061477386,58.476017945078,"leaf"
"Bac_080",0.998540414564335,8983,"Extrapolation",2,55.0673406920476,51.6406028844283,58.494078499667,"leaf"
"Bac_080",0.998656346207619,9411,"Extrapolation",2,55.0824200540406,51.6542886050699,58.5105515030113,"leaf"
"Bac_080",0.998762830455816,9838,"Extrapolation",2,55.0961639200468,51.666697621749,58.5256302183445,"leaf"
"Bac_080",0.998861096096712,10266,"Extrapolation",2,55.108798687444,51.6780535990525,58.5395437758355,"leaf"
"Bac_080",0.998951556715066,10694,"Extrapolation",2,55.1204272250712,51.6884790440777,58.5523754060648,"leaf"
"Bac_080",0.999034645599722,11121,"Extrapolation",2,55.1311410035987,51.6980535765135,58.564228430684,"leaf"
"Bac_080",0.999111321564856,11549,"Extrapolation",2,55.1410885761989,51.7069156612952,58.5752614911027,"leaf"
"Bac_080",0.999181907327649,11977,"Extrapolation",2,55.1503284072594,51.7151223538117,58.5855344607071,"leaf"
"Bac_080",0.999246740980235,12404,"Extrapolation",2,55.1589140167696,51.722724369727,58.5951036638122,"leaf"
"Bac_080",0.999306570678343,12832,"Extrapolation",2,55.1669487522934,51.7298172392806,58.6040802653063,"leaf"
"Bac_080",0.999361648235845,13260,"Extrapolation",2,55.1744669243085,51.7364348004661,58.6124990481508,"leaf"
"Bac_080",0.999412237463573,13687,"Extrapolation",2,55.1815008373032,51.742608712217,58.6203929623894,"leaf"
"Bac_080",0.999458922142006,14115,"Extrapolation",2,55.1881257937467,51.7484078374944,58.6278437499991,"leaf"
"Bac_080",0.999501898759673,14543,"Extrapolation",2,55.1943622589251,51.7538524697746,58.6348720480757,"leaf"
"Bac_080",0.999541373166253,14970,"Extrapolation",2,55.2002300809419,51.7589621386944,58.6414980231895,"leaf"
"Bac_080",0.999577800881405,15398,"Extrapolation",2,55.2057862108919,51.7637883473767,58.647784074407,"leaf"
"Bac_080",0.999611335223702,15826,"Extrapolation",2,55.211042849205,51.7683433520252,58.6537423463847,"leaf"
"Bac_080",0.999642206007352,16254,"Extrapolation",2,55.2160235755851,51.7726491080969,58.6593980430733,"leaf"
"Bac_082",0.00742218780650972,1,"Rarefaction",0,1.0000004193282,0.987778331930698,1.0122225067257,"leaf"
"Bac_082",0.89496674244377,1493,"Rarefaction",0,399.922537741984,395.273709461023,404.571366022945,"leaf"
"Bac_082",0.957180394554422,2985,"Rarefaction",0,500.354078155567,494.861398207837,505.846758103297,"leaf"
"Bac_082",0.977525576078986,4478,"Rarefaction",0,546.798298022935,540.903878271001,552.692717774869,"leaf"
"Bac_082",0.986427299132024,5970,"Rarefaction",0,572.898690835788,566.753889069706,579.04349260187,"leaf"
"Bac_082",0.991020376191863,7462,"Rarefaction",0,589.386162416182,583.07750115193,595.694823680435,"leaf"
"Bac_082",0.993665145008903,8955,"Rarefaction",0,600.653501895844,594.211813039498,607.09519075219,"leaf"
"Bac_082",0.995309964417958,10447,"Rarefaction",0,608.789094272662,602.211325578009,615.366862967314,"leaf"
"Bac_082",0.996396061394702,11939,"Rarefaction",0,614.924537440659,608.198449565149,621.650625316168,"leaf"
"Bac_082",0.997147772689843,13432,"Rarefaction",0,619.711971032347,612.829705129635,626.594236935058,"leaf"
"Bac_082",0.997687379398532,14924,"Rarefaction",0,623.544216478637,616.504145873429,630.584287083845,"leaf"
"Bac_082",0.998087326517872,16416,"Rarefaction",0,626.682313639869,619.48362412254,633.881003157199,"leaf"
"Bac_082",0.998391614139103,17909,"Rarefaction",0,629.301001198413,621.937646114077,636.664356282749,"leaf"
"Bac_082",0.998627572066061,19401,"Rarefaction",0,631.517633399453,623.97417178855,639.061095010356,"leaf"
"Bac_082",0.998813561928309,20893,"Rarefaction",0,633.421293182081,625.668638131875,641.173948232288,"leaf"
"Bac_082",0.998961933655494,22386,"Rarefaction",0,635.077863418463,627.068915293854,643.086811543072,"leaf"
"Bac_082",0.999081082543247,23878,"Rarefaction",0,636.534643876249,628.249776845794,644.819510906704,"leaf"
"Bac_082",0.99917735995115,25370,"Rarefaction",0,637.831370509652,629.302017399505,646.360723619799,"leaf"
"Bac_082",0.999255509231686,26862,"Rarefaction",0,638.998616724081,630.268924054763,647.728309393398,"leaf"
"Bac_082",0.999255556343111,26864,"Observed",0,639,630.270142598782,647.729857401218,"leaf"
"Bac_082",0.999255603451555,26865,"Extrapolation",0,639.000744443657,630.270829058221,647.730659829092,"leaf"
"Bac_082",0.999319276417031,28278,"Extrapolation",0,640.00695333487,631.11131642106,648.90259024868,"leaf"
"Bac_082",0.999377542420945,29692,"Extrapolation",0,640.9277172848,631.871939964812,649.983494604787,"leaf"
"Bac_082",0.999430821191719,31106,"Extrapolation",0,641.769669162934,632.558057506285,650.981280819583,"leaf"
"Bac_082",0.999479539607683,32520,"Extrapolation",0,642.539554827062,633.17795121357,651.901158440554,"leaf"
"Bac_082",0.999524088008847,33934,"Extrapolation",0,643.243542728533,633.738833459726,652.74825199734,"leaf"
"Bac_082",0.999564823324374,35348,"Extrapolation",0,643.887273334922,634.246953170642,653.527593499203,"leaf"
"Bac_082",0.999602046749847,36761,"Extrapolation",0,644.475506369129,634.707460964591,654.243551773668,"leaf"
"Bac_082",0.99963610924777,38175,"Extrapolation",0,645.01378800904,635.125802694365,654.901773323715,"leaf"
"Bac_082",0.999667256192762,39589,"Extrapolation",0,645.505995852019,635.505868789704,655.506122914334,"leaf"
"Bac_082",0.999695737139302,41003,"Extrapolation",0,645.956073548764,635.851408658952,656.060738438576,"leaf"
"Bac_082",0.999721780281447,42417,"Extrapolation",0,646.367627196266,636.165755781184,656.569498611349,"leaf"
"Bac_082",0.999745594281161,43831,"Extrapolation",0,646.743954230458,636.451883336315,657.0360251246,"leaf"
"Bac_082",0.999767355218374,45244,"Extrapolation",0,647.087837201036,636.712274826645,657.463399575428,"leaf"
"Bac_082",0.999787268266924,46658,"Extrapolation",0,647.402518421871,636.949682026648,657.855354817094,"leaf"
"Bac_082",0.999805476873622,48072,"Extrapolation",0,647.690264749166,637.166054882397,658.214474615934,"leaf"
"Bac_082",0.999822126928837,49486,"Extrapolation",0,647.953381654111,637.363322846102,658.543440462119,"leaf"
"Bac_082",0.999837351835569,50900,"Extrapolation",0,648.193977272897,637.543226071558,658.844728474235,"leaf"
"Bac_082",0.999851273578288,52314,"Extrapolation",0,648.413979297436,637.70733632882,659.120622266052,"leaf"
"Bac_082",0.999864003700303,53728,"Extrapolation",0,648.61515042036,637.857075164775,659.373225675944,"leaf"
"Bac_082",0.00742218780650972,1,"Rarefaction",1,1.00000041812809,0.987812628990317,1.01218820726587,"leaf"
"Bac_082",0.89496674244377,1493,"Rarefaction",1,221.931298318454,218.623892077968,225.238704558941,"leaf"
"Bac_082",0.957180394554422,2985,"Rarefaction",1,246.574471262363,242.903884040603,250.245058484123,"leaf"
"Bac_082",0.977525576078986,4478,"Rarefaction",1,256.124328505046,252.322664612952,259.925992397141,"leaf"
"Bac_082",0.986427299132024,5970,"Rarefaction",1,261.124751860308,257.257696847779,264.991806872837,"leaf"
"Bac_082",0.991020376191863,7462,"Rarefaction",1,264.183352775295,260.276464843171,268.090240707419,"leaf"
"Bac_082",0.993665145008903,8955,"Rarefaction",1,266.241758952777,262.306802288004,270.176715617551,"leaf"
"Bac_082",0.995309964417958,10447,"Rarefaction",1,267.717280355626,263.760730647103,271.673830064149,"leaf"
"Bac_082",0.996396061394702,11939,"Rarefaction",1,268.826281818249,264.852474342491,272.800089294007,"leaf"
"Bac_082",0.997147772689843,13432,"Rarefaction",1,269.690200014322,265.702541882176,273.677858146467,"leaf"
"Bac_082",0.997687379398532,14924,"Rarefaction",1,270.381074998383,266.382513242758,274.379636754009,"leaf"
"Bac_082",0.998087326517872,16416,"Rarefaction",1,270.946353251879,266.939474270599,274.953232233159,"leaf"
"Bac_082",0.998391614139103,17909,"Rarefaction",1,271.417630145,267.404638670439,275.430621619561,"leaf"
"Bac_082",0.998627572066061,19401,"Rarefaction",1,271.816007970243,267.798601352072,275.833414588413,"leaf"
"Bac_082",0.998813561928309,20893,"Rarefaction",1,272.157370585266,268.136507341967,276.178233828564,"leaf"
"Bac_082",0.998961933655494,22386,"Rarefaction",1,272.45331287137,268.429037993562,276.477587749177,"leaf"
"Bac_082",0.999081082543247,23878,"Rarefaction",1,272.712007792613,268.684152583781,276.739863001445,"leaf"
"Bac_082",0.99917735995115,25370,"Rarefaction",1,272.940221081869,268.909720363219,276.970721800519,"leaf"
"Bac_082",0.999255509231686,26862,"Rarefaction",1,273.143070251154,269.108975345849,277.17716515646,"leaf"
"Bac_082",0.999255556343111,26864,"Observed",1,273.14330877456,269.109212277682,277.177405271437,"leaf"
"Bac_082",0.999255603451555,26865,"Extrapolation",1,273.143437144373,269.109333699955,277.177540588792,"leaf"
"Bac_082",0.999319276417031,28278,"Extrapolation",1,273.320078774087,269.282313458504,277.35784408967,"leaf"
"Bac_082",0.999377542420945,29692,"Extrapolation",1,273.487681881215,269.446349298642,277.529014463788,"leaf"
"Bac_082",0.999430821191719,31106,"Extrapolation",1,273.64659347025,269.601804653462,277.691382287039,"leaf"
"Bac_082",0.999479539607683,32520,"Extrapolation",1,273.797264263666,269.749078088608,277.845450438725,"leaf"
"Bac_082",0.999524088008847,33934,"Extrapolation",1,273.940121610486,269.888502285098,277.991740935874,"leaf"
"Bac_082",0.999564823324374,35348,"Extrapolation",1,274.07557069838,270.020541670317,278.130599726444,"leaf"
"Bac_082",0.999602046749847,36761,"Extrapolation",1,274.203907274088,270.145543441248,278.262271106929,"leaf"
"Bac_082",0.99963610924777,38175,"Extrapolation",1,274.325677034034,270.264084640253,278.387269427815,"leaf"
"Bac_082",0.999667256192762,39589,"Extrapolation",1,274.441132089618,270.37644523991,278.505818939325,"leaf"
"Bac_082",0.999695737139302,41003,"Extrapolation",1,274.550599907127,270.482969594931,278.618230219324,"leaf"
"Bac_082",0.999721780281447,42417,"Extrapolation",1,274.654390971189,270.583978206618,278.72480373576,"leaf"
"Bac_082",0.999745594281161,43831,"Extrapolation",1,274.752799665397,270.679770032478,278.825829298317,"leaf"
"Bac_082",0.999767355218374,45244,"Extrapolation",1,274.846040860528,270.770561938833,278.921519782223,"leaf"
"Bac_082",0.999787268266924,46658,"Extrapolation",1,274.934511024903,270.856743981808,279.012278067997,"leaf"
"Bac_082",0.999805476873622,48072,"Extrapolation",1,275.018393326633,270.938495718867,279.0982909344,"leaf"
"Bac_082",0.999822126928837,49486,"Extrapolation",1,275.0979256819,271.01604787361,279.179803490191,"leaf"
"Bac_082",0.999837351835569,50900,"Extrapolation",1,275.173333669091,271.08961758497,279.257049753211,"leaf"
"Bac_082",0.999851273578288,52314,"Extrapolation",1,275.244831168604,271.159409486551,279.330252850658,"leaf"
"Bac_082",0.999864003700303,53728,"Extrapolation",1,275.312620969489,271.225616665855,279.399625273123,"leaf"
"Bac_082",0.00742218780650972,1,"Rarefaction",2,1.0000004162388,0.987866631658148,1.01213420081944,"leaf"
"Bac_082",0.89496674244377,1493,"Rarefaction",2,123.655161826776,120.50587660303,126.804447050522,"leaf"
"Bac_082",0.957180394554422,2985,"Rarefaction",2,128.953944583123,125.526340385482,132.381548780765,"leaf"
"Bac_082",0.977525576078986,4478,"Rarefaction",2,130.82427750978,127.296501632364,134.352053387196,"leaf"
"Bac_082",0.986427299132024,5970,"Rarefaction",2,131.77929310813,128.200923081088,135.357663135172,"leaf"
"Bac_082",0.991020376191863,7462,"Rarefaction",2,132.359128742552,128.74999354083,135.968263944275,"leaf"
"Bac_082",0.993665145008903,8955,"Rarefaction",2,132.748790694966,129.118573851588,136.379007538344,"leaf"
"Bac_082",0.995309964417958,10447,"Rarefaction",2,133.028335181578,129.382597353649,136.674073009506,"leaf"
"Bac_082",0.996396061394702,11939,"Rarefaction",2,133.238785057883,129.581174296204,136.896395819563,"leaf"
"Bac_082",0.997147772689843,13432,"Rarefaction",2,133.403037599701,129.736226098526,137.069849100876,"leaf"
"Bac_082",0.997687379398532,14924,"Rarefaction",2,133.534641008836,129.860739749671,137.208542268,"leaf"
"Bac_082",0.998087326517872,16416,"Rarefaction",2,133.642515645553,129.963228211365,137.321803079741,"leaf"
"Bac_082",0.998391614139103,17909,"Rarefaction",2,133.732603797943,130.049303514643,137.415904081242,"leaf"
"Bac_082",0.998627572066061,19401,"Rarefaction",2,133.808874921331,130.122636477509,137.495113365154,"leaf"
"Bac_082",0.998813561928309,20893,"Rarefaction",2,133.874322051789,130.185912283925,137.562731819652,"leaf"
"Bac_082",0.998961933655494,22386,"Rarefaction",2,133.931132199126,130.241021085461,137.621243312792,"leaf"
"Bac_082",0.999081082543247,23878,"Rarefaction",2,133.980846716109,130.289517382575,137.672176049643,"leaf"
"Bac_082",0.99917735995115,25370,"Rarefaction",2,134.024744503271,130.332579641149,137.716909365393,"leaf"
"Bac_082",0.999255509231686,26862,"Rarefaction",2,134.063793523177,130.370596672954,137.7569903734,"leaf"
"Bac_082",0.999255556343111,26864,"Observed",2,134.06383945506,130.370640757569,137.757038152551,"leaf"
"Bac_082",0.999255603451555,26865,"Extrapolation",2,134.063864174035,130.370665153747,137.757063194322,"leaf"
"Bac_082",0.999319276417031,28278,"Extrapolation",2,134.097053784883,130.402829614911,137.791277954855,"leaf"
"Bac_082",0.999377542420945,29692,"Extrapolation",2,134.127118816401,130.431868500654,137.822369132147,"leaf"
"Bac_082",0.999430821191719,31106,"Extrapolation",2,134.154462188486,130.458205816157,137.850718560816,"leaf"
"Bac_082",0.999479539607683,32520,"Extrapolation",2,134.179437468064,130.482200084363,137.876674851766,"leaf"
"Bac_082",0.999524088008847,33934,"Extrapolation",2,134.202339522096,130.504145108064,137.900533936128,"leaf"
"Bac_082",0.999564823324374,35348,"Extrapolation",2,134.223416213989,130.524291628893,137.922540799086,"leaf"
"Bac_082",0.999602046749847,36761,"Extrapolation",2,134.242864174349,130.542838640305,137.942889708394,"leaf"
"Bac_082",0.99963610924777,38175,"Extrapolation",2,134.260889716738,130.55999198525,137.961787448227,"leaf"
"Bac_082",0.999667256192762,39589,"Extrapolation",2,134.277631957795,130.575891589212,137.979372326379,"leaf"
"Bac_082",0.999695737139302,41003,"Extrapolation",2,134.293223230939,130.590669503901,137.995776957976,"leaf"
"Bac_082",0.999721780281447,42417,"Extrapolation",2,134.307778279341,130.60443989092,138.011116667762,"leaf"
"Bac_082",0.999745594281161,43831,"Extrapolation",2,134.321397084629,130.617301952034,138.025492217224,"leaf"
"Bac_082",0.999767355218374,45244,"Extrapolation",2,134.334158416773,130.629334058223,138.038982775322,"leaf"
"Bac_082",0.999787268266924,46658,"Extrapolation",2,134.346157237613,130.640629159758,138.051685315467,"leaf"
"Bac_082",0.999805476873622,48072,"Extrapolation",2,134.357452144945,130.651245362484,138.063658927406,"leaf"
"Bac_082",0.999822126928837,49486,"Extrapolation",2,134.368103316466,130.661241815151,138.074964817781,"leaf"
"Bac_082",0.999837351835569,50900,"Extrapolation",2,134.378164260458,130.6706710039,138.085657517016,"leaf"
"Bac_082",0.999851273578288,52314,"Extrapolation",2,134.387682714834,130.679579663948,138.095785765719,"leaf"
"Bac_082",0.999864003700303,53728,"Extrapolation",2,134.396701404564,130.688009545564,138.105393263564,"leaf"
"Bac_083",0.0120485511438285,1,"Rarefaction",0,1.0000176927024,0.977592931910613,1.02244245349418,"leaf"
"Bac_083",0.871908953741037,665,"Rarefaction",0,206.326010067628,203.004090337335,209.647929797922,"leaf"
"Bac_083",0.946702673210033,1329,"Rarefaction",0,261.535503894097,257.817684045064,265.25332374313,"leaf"
"Bac_083",0.972261001724692,1994,"Rarefaction",0,287.227093169036,283.397573564447,291.056612773625,"leaf"
"Bac_083",0.983525167548211,2658,"Rarefaction",0,301.462844943856,297.504234794183,305.42145509353,"leaf"
"Bac_083",0.989312633479789,3323,"Rarefaction",0,310.304080369468,306.20781634623,314.400344392707,"leaf"
"Bac_083",0.992608658523071,3987,"Rarefaction",0,316.214169387848,312.025215355193,320.403123420502,"leaf"
"Bac_083",0.994642787102743,4652,"Rarefaction",0,320.403300893771,316.168357992244,324.638243795299,"leaf"
"Bac_083",0.99596653249097,5316,"Rarefaction",0,323.49215336747,319.230989135318,327.753317599622,"leaf"
"Bac_083",0.99686728250784,5981,"Rarefaction",0,325.856994057783,321.562990475761,330.150997639806,"leaf"
"Bac_083",0.997498465935707,6645,"Rarefaction",0,327.716061395752,323.367913668434,332.06420912307,"leaf"
"Bac_083",0.997953847566643,7309,"Rarefaction",0,329.218240551901,324.787798398281,333.648682705521,"leaf"
"Bac_083",0.998291250597151,7974,"Rarefaction",0,330.461523037193,325.911472283201,335.011573791185,"leaf"
"Bac_083",0.998546851729701,8638,"Rarefaction",0,331.507689319945,326.776742165191,336.238636474698,"leaf"
"Bac_083",0.998746250330955,9303,"Rarefaction",0,332.405227113394,327.363641299159,337.44681292763,"leaf"
"Bac_083",0.998905722014769,9967,"Rarefaction",0,333.183026604286,327.65183131967,338.714221888901,"leaf"
"Bac_083",0.999037469754235,10632,"Rarefaction",0,333.865687895054,327.815201800265,339.916173989844,"leaf"
"Bac_083",0.999149342940771,11296,"Rarefaction",0,334.466817010505,327.927049507937,341.006584513074,"leaf"
"Bac_083",0.999247617455275,11961,"Rarefaction",0,334.998929919663,328.002673308082,341.995186531244,"leaf"
"Bac_083",0.99924775721371,11962,"Observed",0,335,328.003086424439,341.996913575561,"leaf"
"Bac_083",0.999247896946183,11963,"Extrapolation",0,335.000752242786,328.003187785917,341.998316699655,"leaf"
"Bac_083",0.999330840178311,12592,"Extrapolation",0,335.44727298555,328.037956492338,342.856589478762,"leaf"
