"Assemblage","SC","m","Method","Order.q","qD","qD.LCL","qD.UCL","Site"
"Fun_048",0.938895627656584,257,"Rarefaction",2,4.22754656475612,4.07530736015643,4.37978576935581,4
"Fun_048",0.943964399923069,282,"Rarefaction",2,4.23227695807327,4.07971865515295,4.38483526099358,4
"Fun_048",0.948505351308286,308,"Rarefaction",2,4.23639054828385,4.08354946684703,4.38923162972066,4
"Fun_048",0.952439005798458,334,"Rarefaction",2,4.23986993059122,4.08678499701287,4.39295486416956,4
"Fun_048",0.955748693639299,359,"Rarefaction",2,4.24274451567079,4.08945429739759,4.39603473394398,4
"Fun_048",0.958780899728096,385,"Rarefaction",2,4.24534141378355,4.09186233611416,4.39882049145295,4
"Fun_048",0.961364350244652,410,"Rarefaction",2,4.24753029465702,4.09388918593853,4.40117140337552,4
"Fun_048",0.963758550238379,436,"Rarefaction",2,4.24954243670916,4.09574981259346,4.40333506082486,4
"Fun_048",0.96589835225996,462,"Rarefaction",2,4.25132970299191,4.09740019365322,4.40525921233059,4
"Fun_048",0.967750057642332,487,"Rarefaction",2,4.25286946364103,4.09882014751687,4.40691877976518,4
"Fun_048",0.969491183337999,513,"Rarefaction",2,4.2543126289671,4.1001492753665,4.40847598256769,4
"Fun_048",0.971011072492125,538,"Rarefaction",2,4.25556954023943,4.10130539566733,4.40983368481153,4
"Fun_048",0.972451920570106,564,"Rarefaction",2,4.25675920829039,4.10239831816237,4.41112009841842,4
"Fun_048",0.97376790367614,590,"Rarefaction",2,4.25784460524518,4.10339424144886,4.4122949690415,4
"Fun_048",0.974929694879882,615,"Rarefaction",2,4.25880216777207,4.10427186178959,4.41333247375456,4
"Fun_048",0.976042800071782,641,"Rarefaction",2,4.25971920425376,4.10511142223755,4.41432698626997,4
"Fun_048",0.977069834344065,667,"Rarefaction",2,4.26056509634213,4.10588502311085,4.41524516957342,4
"Fun_048",0.977985092178558,692,"Rarefaction",2,4.26131879180421,4.10657362080319,4.41606396280523,4
"Fun_048",0.978869781207128,718,"Rarefaction",2,4.26204721358263,4.1072385031032,4.41685592406205,4
"Fun_048",0.979662418565788,743,"Rarefaction",2,4.26269975324391,4.10783359015701,4.41756591633081,4
"Fun_048",0.980432450970907,769,"Rarefaction",2,4.26333357856051,4.10841112470862,4.41825603241241,4
"Fun_048",0.98115247856783,795,"Rarefaction",2,4.26392611577261,4.10895060835695,4.41890162318827,4
"Fun_048",0.981802102354623,820,"Rarefaction",2,4.26446056964168,4.1094368479898,4.41948429129355,4
"Fun_048",0.982437355832708,846,"Rarefaction",2,4.26498302416872,4.10991184407508,4.42005420426235,4
"Fun_048",0.983012776680667,871,"Rarefaction",2,4.26545607807111,4.11034164899995,4.42057050714227,4
"Fun_048",0.983577582694463,897,"Rarefaction",2,4.26592018576418,4.11076307488816,4.42107729664019,4
"Fun_048",0.984110972558673,923,"Rarefaction",2,4.26635823840108,4.11116061949802,4.42155585730413,4
"Fun_048",0.984596641374482,948,"Rarefaction",2,4.26675686209642,4.11152219594447,4.42199152824836,4
"Fun_048",0.985075686721879,974,"Rarefaction",2,4.26714979550268,4.11187844463097,4.42242114637438,4
"Fun_048",0.985530222352433,1000,"Rarefaction",2,4.26752236315259,4.11221608251492,4.42282864379026,4
"Fun_049",0.0946104970629769,1,"Rarefaction",0,1,0.964734799252168,1.03526520074783,4
"Fun_049",0.625123561463575,26,"Rarefaction",0,14.5835890449403,13.8636113512312,15.3035667386494,4
"Fun_049",0.742926612206309,52,"Rarefaction",0,22.6497940584662,21.6248124868286,23.6747756301038,4
"Fun_049",0.801496673991417,77,"Rarefaction",0,28.3118767236059,27.081106283989,29.5426471632228,4
"Fun_049",0.840195645817196,103,"Rarefaction",0,32.955617183592,31.574330412126,34.336903955058,4
"Fun_049",0.867063347176421,129,"Rarefaction",0,36.7555911436236,35.2602858195459,38.2508964677012,4
"Fun_049",0.886220002288586,154,"Rarefaction",0,39.8383856166598,38.2514906641668,41.4252805691527,4
"Fun_049",0.901616481561022,180,"Rarefaction",0,42.5960208009277,40.924655624386,44.2673859774695,4
"Fun_049",0.913391257771539,205,"Rarefaction",0,44.9091168170582,43.1640128167945,46.6542208173219,4
"Fun_049",0.923350496681938,231,"Rarefaction",0,47.0321179634774,45.2172161430305,48.8470197839243,4
"Fun_049",0.931555494584866,257,"Rarefaction",0,48.9191387492154,47.0412199360545,50.7970575623763,4
"Fun_049",0.938166823224925,282,"Rarefaction",0,50.5486165941162,48.6163739484475,52.4808592397849,4
"Fun_049",0.943993957158546,308,"Rarefaction",0,52.0813767301448,50.0989877884888,54.0637656718007,4
"Fun_049",0.948963779918885,334,"Rarefaction",0,53.4737480852947,51.4473840111016,55.5001121594878,4
"Fun_049",0.953086105143972,359,"Rarefaction",0,54.6989788230269,52.6358253183253,56.7621323277285,4
"Fun_049",0.956813136395365,385,"Rarefaction",0,55.8710286700663,53.7749141071562,57.9671432329764,4
"Fun_049",0.95994970332806,410,"Rarefaction",0,56.9122318993363,54.7891209040776,59.035342894595,4
"Fun_049",0.962823604047683,436,"Rarefaction",0,57.9168340539162,55.7700949926679,60.0635731151646,4
"Fun_049",0.965364743391138,462,"Rarefaction",0,58.8509956857957,56.6847282489948,61.0172631225967,4
"Fun_049",0.967542588745997,487,"Rarefaction",0,59.690245013286,57.5086742088036,61.8718158177684,4
"Fun_049",0.969572328819417,513,"Rarefaction",0,60.5082852979352,58.314008978005,62.7025616178655,4
"Fun_049",0.971329860452039,538,"Rarefaction",0,61.2475200513884,59.043773707569,63.4512663952077,4
"Fun_049",0.972983750686027,564,"Rarefaction",0,61.9719134534371,59.7608277366971,64.182999170177,4
"Fun_049",0.97448401260901,590,"Rarefaction",0,62.6552734525888,60.4390864813472,64.8714604238305,4
"Fun_049",0.975800443362098,615,"Rarefaction",0,63.2771361831162,61.0578800937221,65.4963922725102,4
"Fun_049",0.977054751729021,641,"Rarefaction",0,63.8904087641254,61.6696169153987,66.1112006128521,4
"Fun_049",0.978206157207988,667,"Rarefaction",0,64.472383598919,62.2515072034524,66.6932599943857,4
"Fun_049",0.979227568933344,692,"Rarefaction",0,65.0048084650903,62.7850272789127,67.224589651268,4
"Fun_049",0.980210752869497,718,"Rarefaction",0,65.5324375693265,63.3148377995012,67.7500373391518,4
"Fun_049",0.981088267789276,743,"Rarefaction",0,66.0165078639149,63.8018609041482,68.2311548236815,4
"Fun_049",0.981937754497203,769,"Rarefaction",0,66.4974627106979,64.2866440789786,68.7082813424172,4
"Fun_049",0.982729428969412,795,"Rarefaction",0,66.9570658345453,64.750728087723,69.1634035813676,4
"Fun_049",0.983441513644385,820,"Rarefaction",0,67.3801902435583,65.1786835599675,69.581696927149,4
"Fun_049",0.984135844698958,846,"Rarefaction",0,67.8019343911156,65.6059102903111,69.9979584919202,4
"Fun_049",0.984763066093091,871,"Rarefaction",0,68.1909337709753,66.0005552961757,70.381312245775,4
"Fun_049",0.985377107294277,897,"Rarefaction",0,68.5793376390686,66.3951602907372,70.7635149874,4
"Fun_049",0.985955506415878,923,"Rarefaction",0,68.952229018696,66.7745359950623,71.1299220423297,4
"Fun_049",0.986480867647385,948,"Rarefaction",0,69.2969771109792,67.1257435531905,71.4682106687678,4
"Fun_049",0.986997822671527,974,"Rarefaction",0,69.6419501364662,67.4776325482137,71.8062677247188,4
"Fun_049",0.987487147478039,1000,"Rarefaction",0,69.9738334210982,67.8165988506019,72.1310679915945,4
"Fun_049",0.0946104970629769,1,"Rarefaction",1,1,0.96593298188386,1.03406701811614,4
"Fun_049",0.625123561463575,26,"Rarefaction",1,10.9340305088487,10.4016405946542,11.4664204230433,4
"Fun_049",0.742926612206309,52,"Rarefaction",1,14.549937861681,13.8911604984729,15.208715224889,4
"Fun_049",0.801496673991417,77,"Rarefaction",1,16.5074300762546,15.7836113211655,17.2312488313436,4
"Fun_049",0.840195645817196,103,"Rarefaction",1,17.8493016469929,17.0833892723792,18.6152140216066,4
"Fun_049",0.867063347176421,129,"Rarefaction",1,18.8040226212803,18.0091232903272,19.5989219522334,4
"Fun_049",0.886220002288586,154,"Rarefaction",1,19.4975852042836,18.6818680780121,20.3133023305552,4
"Fun_049",0.901616481561022,180,"Rarefaction",1,20.0637324241334,19.2309129981128,20.896551850154,4
"Fun_049",0.913391257771539,205,"Rarefaction",1,20.5029083757992,19.656545808889,21.3492709427093,4
"Fun_049",0.923350496681938,231,"Rarefaction",1,20.8796855585851,20.0213779545443,21.7379931626259,4
"Fun_049",0.931555494584866,257,"Rarefaction",1,21.1949143756241,20.3262900906839,22.0635386605644,4
"Fun_049",0.938166823224925,282,"Rarefaction",1,21.4530995497773,20.5757649081717,22.3304341913829,4
"Fun_049",0.943993957158546,308,"Rarefaction",1,21.6846792810762,20.7993166038243,22.5700419583281,4
"Fun_049",0.948963779918885,334,"Rarefaction",1,21.8859527407775,20.9934478658311,22.7784576157239,4
"Fun_049",0.953086105143972,359,"Rarefaction",1,22.0561444066728,21.1574936251825,22.9547951881631,4
"Fun_049",0.956813136395365,385,"Rarefaction",1,22.2130552353544,21.3086644068327,23.1174460638761,4
"Fun_049",0.95994970332806,410,"Rarefaction",1,22.3477268724595,21.4383684727511,23.2570852721678,4
"Fun_049",0.962823604047683,436,"Rarefaction",1,22.4735375872284,21.559519096932,23.3875560775247,4
"Fun_049",0.965364743391138,462,"Rarefaction",1,22.5869533011881,21.6687311169881,23.5051754853882,4
"Fun_049",0.967542588745997,487,"Rarefaction",1,22.6859550196964,21.7640711880694,23.6078388513234,4
"Fun_049",0.969572328819417,513,"Rarefaction",1,22.7798593538728,21.8545173137489,23.7052013939966,4
"Fun_049",0.971329860452039,538,"Rarefaction",1,22.8625431418222,21.9341732191644,23.7909130644799,4
"Fun_049",0.972983750686027,564,"Rarefaction",1,22.9415908824697,22.0103460336156,23.8728357313239,4
"Fun_049",0.97448401260901,590,"Rarefaction",1,23.0143915915939,22.0805174472893,23.9482657358986,4
"Fun_049",0.975800443362098,615,"Rarefaction",1,23.0791678014591,22.1429702869206,24.0153653159975,4
"Fun_049",0.977054751729021,641,"Rarefaction",1,23.1416933039657,22.2032669394531,24.0801196684784,4
"Fun_049",0.978206157207988,667,"Rarefaction",1,23.199800189807,22.2593135015455,24.1402868780685,4
"Fun_049",0.979227568933344,692,"Rarefaction",1,23.2519278399994,22.3095999760834,24.1942557039154,4
"Fun_049",0.980210752869497,718,"Rarefaction",1,23.3026278710358,22.3585131052781,24.2467426367935,4
"Fun_049",0.981088267789276,743,"Rarefaction",1,23.3483164416759,22.4025920835159,24.294040799836,4
"Fun_049",0.981937754497203,769,"Rarefaction",1,23.3929410464095,22.4456420142939,24.3402400785251,4
"Fun_049",0.982729428969412,795,"Rarefaction",1,23.434879670962,22.4860951798085,24.3836641621155,4
"Fun_049",0.983441513644385,820,"Rarefaction",1,23.4728913496179,22.5227529999244,24.4230296993115,4
"Fun_049",0.984135844698958,846,"Rarefaction",1,23.510218770884,22.5587406472604,24.4616968945076,4
"Fun_049",0.984763066093091,871,"Rarefaction",1,23.5441614975574,22.591453294137,24.4968697009778,4
"Fun_049",0.985377107294277,897,"Rarefaction",1,23.57759567492,22.6236621392965,24.5315292105435,4
"Fun_049",0.985955506415878,923,"Rarefaction",1,23.6092740923551,22.6541641307342,24.5643840539759,4
"Fun_049",0.986480867647385,948,"Rarefaction",1,23.6382030751311,22.6820031651652,24.594402985097,4
"Fun_049",0.986997822671527,974,"Rarefaction",1,23.6668137658826,22.7095190306408,24.6241085011244,4
"Fun_049",0.987487147478039,1000,"Rarefaction",1,23.6940278892415,22.7356738364406,24.6523819420424,4
"Fun_049",0.0946104970629769,1,"Rarefaction",2,1,0.967643380987586,1.03235661901242,4
"Fun_049",0.625123561463575,26,"Rarefaction",2,7.7259958484698,7.32697533450178,8.12501636243782,4
"Fun_049",0.742926612206309,52,"Rarefaction",2,8.92683109419582,8.4458990079152,9.40776318047643,4
"Fun_049",0.801496673991417,77,"Rarefaction",2,9.40125249221886,8.87984244056992,9.9226625438678,4
"Fun_049",0.840195645817196,103,"Rarefaction",2,9.67111562154517,9.12406122775079,10.2181700153396,4
"Fun_049",0.867063347176421,129,"Rarefaction",2,9.83970909266983,9.2754488937672,10.4039692915725,4
"Fun_049",0.886220002288586,154,"Rarefaction",2,9.95127355653766,9.37505042081973,10.5274966922556,4
"Fun_049",0.901616481561022,180,"Rarefaction",2,10.036085867886,9.45041043381309,10.6217613019589,4
"Fun_049",0.913391257771539,205,"Rarefaction",2,10.0982527962076,9.50541479236545,10.6910908000497,4
"Fun_049",0.923350496681938,231,"Rarefaction",2,10.1492001463327,9.55032073361336,10.748079559052,4
"Fun_049",0.931555494584866,257,"Rarefaction",2,10.190209079434,9.58633809377854,10.7940800650894,4
"Fun_049",0.938166823224925,282,"Rarefaction",2,10.2227435705724,9.61482258042389,10.830664560721,4
"Fun_049",0.943993957158546,308,"Rarefaction",2,10.2511455586826,9.63961894096977,10.8626721763954,4
"Fun_049",0.948963779918885,334,"Rarefaction",2,10.2752488203934,9.66060893226486,10.8898887085219,4
"Fun_049",0.953086105143972,359,"Rarefaction",2,10.2952181154452,9.67796135933742,10.912474871553,4
"Fun_049",0.956813136395365,385,"Rarefaction",2,10.3133017758485,9.69364574374746,10.9329578079496,4
"Fun_049",0.95994970332806,410,"Rarefaction",2,10.3285763614461,9.70687233173451,10.9502803911577,4
"Fun_049",0.962823604047683,436,"Rarefaction",2,10.3426436782743,9.71903671749809,10.9662506390506,4
"Fun_049",0.965364743391138,462,"Rarefaction",2,10.3551597585133,9.72984675160977,10.9804727654168,4
"Fun_049",0.967542588745997,487,"Rarefaction",2,10.3659584476509,9.73916404428291,10.9927528510188,4
"Fun_049",0.969572328819417,513,"Rarefaction",2,10.3760930151723,9.74790076846797,11.0042852618766,4
"Fun_049",0.971329860452039,538,"Rarefaction",2,10.384930186376,9.75551318790762,11.0143471848444,4
"Fun_049",0.972983750686027,564,"Rarefaction",2,10.3933036413489,9.76272145398933,11.0238858287085,4
"Fun_049",0.97448401260901,590,"Rarefaction",2,10.400950875142,9.76930049945868,11.0326012508253,4
"Fun_049",0.975800443362098,615,"Rarefaction",2,10.4077035610193,9.77510683693477,11.0403002851037,4
"Fun_049",0.977054751729021,641,"Rarefaction",2,10.4141758153722,9.78066920966258,11.0476824210818,4
"Fun_049",0.978206157207988,667,"Rarefaction",2,10.4201506182018,9.78580157888112,11.0544996575225,4
"Fun_049",0.979227568933344,692,"Rarefaction",2,10.4254779972547,9.79037568147267,11.0605803130367,4
"Fun_049",0.980210752869497,718,"Rarefaction",2,10.43063010555,9.79479725836319,11.0664629527368,4
"Fun_049",0.981088267789276,743,"Rarefaction",2,10.4352483350754,9.79875883312624,11.0717378370246,4
"Fun_049",0.981937754497203,769,"Rarefaction",2,10.4397366799512,9.80260718766213,11.0768661722403,4
"Fun_049",0.982729428969412,795,"Rarefaction",2,10.443934929668,9.80620501652326,11.0816648428128,4
"Fun_049",0.983441513644385,820,"Rarefaction",2,10.4477235465434,9.80945019463808,11.0859968984487,4
"Fun_049",0.984135844698958,846,"Rarefaction",2,10.4514288322277,9.81262233938692,11.0902353250684,4
"Fun_049",0.984763066093091,871,"Rarefaction",2,10.4547852693008,9.8154942668223,11.0940762717793,4
"Fun_049",0.985377107294277,897,"Rarefaction",2,10.4580795831007,9.81831146550887,11.0978477006925,4
"Fun_049",0.985955506415878,923,"Rarefaction",2,10.4611902071288,9.82096999365182,11.1014104206059,4
"Fun_049",0.986480867647385,948,"Rarefaction",2,10.4640218953521,9.82338865376436,11.1046551369398,4
"Fun_049",0.986997822671527,974,"Rarefaction",2,10.4668141459256,9.82577213847873,11.1078561533725,4
"Fun_049",0.987487147478039,1000,"Rarefaction",2,10.4694625821534,9.82803137214318,11.1108937921636,4
"Fun_050",0.0651268744048442,1,"Rarefaction",0,1.00001545872739,0.982863582850011,1.01716733460478,4
"Fun_050",0.686319192276713,26,"Rarefaction",0,14.3880210066813,13.7951672680861,14.9808747452766,4
"Fun_050",0.801885345405588,52,"Rarefaction",0,20.8029501482367,19.913245649104,21.6926546473693,4
"Fun_050",0.84698516692209,77,"Rarefaction",0,25.1575287694235,24.1164676511007,26.1985898877462,4
"Fun_050",0.875195645477501,103,"Rarefaction",0,28.7578094302001,27.6184955451578,29.8971233152424,4
"Fun_050",0.894736882987018,129,"Rarefaction",0,31.7448931536339,30.53095313136,32.9588331759078,4
"Fun_050",0.90880343313796,154,"Rarefaction",0,34.2000846921221,32.9246479462769,35.4755214379674,4
"Fun_050",0.920218959070937,180,"Rarefaction",0,36.4226456384876,35.0899940922935,37.7552971846817,4
"Fun_050",0.929017995132178,205,"Rarefaction",0,38.3078292885631,36.9254316043555,39.6902269727707,4
"Fun_050",0.936508233266016,231,"Rarefaction",0,40.0565701379167,38.6273074890184,41.4858327868149,4
"Fun_050",0.942716156745705,257,"Rarefaction",0,41.6273344822486,40.1556193808306,43.0990495836666,4
"Fun_050",0.947747987883624,282,"Rarefaction",0,42.9973602539615,41.4885176537564,44.5062028541666,4
"Fun_050",0.952210871171905,308,"Rarefaction",0,44.2986105007976,42.7545366255678,45.8426843760274,4
"Fun_050",0.956043511719437,334,"Rarefaction",0,45.4919993074799,43.9157464297292,47.0682521852306,4
"Fun_050",0.959245727217722,359,"Rarefaction",0,46.5515949565748,44.9469948152831,48.1561950978664,4
"Fun_050",0.962163162252731,385,"Rarefaction",0,47.5739113213615,45.9422918140051,49.205530828718,4
"Fun_050",0.96463808551107,410,"Rarefaction",0,48.4895184721366,46.8341107689195,50.1449261753537,4
"Fun_050",0.966924388538976,436,"Rarefaction",0,49.3797674799025,47.7017664229609,51.0577685368441,4
"Fun_050",0.96896313528673,462,"Rarefaction",0,50.2137573153267,48.5152389777287,51.9122756529247,4
"Fun_050",0.970724966510385,487,"Rarefaction",0,50.9681641159788,49.2517924902647,52.6845357416928,4
"Fun_050",0.97238049395574,513,"Rarefaction",0,51.7082585076208,49.9752015724668,53.4413154427747,4
"Fun_050",0.973825576287496,538,"Rarefaction",0,52.3811267706515,50.6337777056337,54.1284758356692,4
"Fun_050",0.975196110506271,564,"Rarefaction",0,53.0442588871133,51.2838116646072,54.8047061096194,4
"Fun_050",0.976448942564859,590,"Rarefaction",0,53.6732618598855,51.9014596240993,55.4450640956716,4
"Fun_050",0.977556264209988,615,"Rarefaction",0,54.2485639294691,52.4674313503356,56.0296965086026,4
"Fun_050",0.978618665553351,641,"Rarefaction",0,54.8186358234146,53.0293926332792,56.6078790135499,4
"Fun_050",0.979600493051191,667,"Rarefaction",0,55.3621132703544,53.5663176423644,57.1579088983443,4
"Fun_050",0.980476952225025,692,"Rarefaction",0,55.861454426516,54.0607595803496,57.6621492726824,4
"Fun_050",0.981325629066572,718,"Rarefaction",0,56.3583135694031,54.5539124399432,58.162714698863,4
"Fun_050",0.9820873701081,743,"Rarefaction",0,56.8159268970572,55.0092252303321,58.6226285637824,4
"Fun_050",0.982828714478578,769,"Rarefaction",0,57.2722811603803,55.4644237559902,59.0801385647703,4
"Fun_050",0.983523169295121,795,"Rarefaction",0,57.7099578258912,55.9021311952294,59.5177844565531,4
"Fun_050",0.984150797042013,820,"Rarefaction",0,58.1142688383704,56.307515584169,59.9210220925717,4
"Fun_050",0.984765557413895,846,"Rarefaction",0,58.5185838945784,56.7139580996316,60.3232096895253,4
"Fun_050",0.985323299021425,871,"Rarefaction",0,58.8926872406075,57.0910114591498,60.6943630220652,4
"Fun_050",0.985871570042927,897,"Rarefaction",0,59.2673604373377,57.4696226197978,61.0650982548776,4
"Fun_050",0.986390092424929,923,"Rarefaction",0,59.6281565732554,57.8351773866393,61.4211357598715,4
"Fun_050",0.986862847507012,948,"Rarefaction",0,59.9626805600764,58.1749909622504,61.7503701579025,4
"Fun_050",0.987329731219539,974,"Rarefaction",0,60.29835828544,58.5168522271678,62.0798643437122,4
"Fun_050",0.987773242781789,1000,"Rarefaction",0,60.6221926295694,58.8475120901887,62.3968731689502,4
"Fun_050",0.0651268744048442,1,"Rarefaction",1,1.00001507592297,0.983278271153159,1.01675188069277,4
"Fun_050",0.686319192276713,26,"Rarefaction",1,11.9490678811822,11.4823009895379,12.4158347728265,4
"Fun_050",0.801885345405588,52,"Rarefaction",1,15.4448694191104,14.8534666230551,16.0362722151658,4
"Fun_050",0.84698516692209,77,"Rarefaction",1,17.2014761341447,16.5730775187393,17.8298747495501,4
"Fun_050",0.875195645477501,103,"Rarefaction",1,18.3687805751964,17.7225038826944,19.0150572676984,4
"Fun_050",0.894736882987018,129,"Rarefaction",1,19.1862641368614,18.5276697114812,19.8448585622415,4
"Fun_050",0.90880343313796,154,"Rarefaction",1,19.7750663553657,19.1066780931574,20.4434546175741,4
"Fun_050",0.920218959070937,180,"Rarefaction",1,20.2533292368125,19.5760937568271,20.9305647167978,4
"Fun_050",0.929017995132178,205,"Rarefaction",1,20.6232758050023,19.9385149445693,21.3080366654353,4
"Fun_050",0.936508233266016,231,"Rarefaction",1,20.9401924596417,20.2484411689171,21.6319437503664,4
"Fun_050",0.942716156745705,257,"Rarefaction",1,21.2051925459575,20.5071536335238,21.9032314583913,4
"Fun_050",0.947747987883624,282,"Rarefaction",1,21.4222612702013,20.7187286566493,22.1257938837534,4
"Fun_050",0.952210871171905,308,"Rarefaction",1,21.6170696162897,20.9083163910143,22.3258228415652,4
"Fun_050",0.956043511719437,334,"Rarefaction",1,21.7865337239699,21.0729952078977,22.5000722400421,4
"Fun_050",0.959245727217722,359,"Rarefaction",1,21.9299822130561,21.2122057601858,22.6477586659264,4
"Fun_050",0.962163162252731,385,"Rarefaction",1,22.0623977982038,21.3405518231007,22.784243773307,4
"Fun_050",0.96463808551107,410,"Rarefaction",1,22.1761931694493,21.4507284513352,22.9016578875633,4
"Fun_050",0.966924388538976,436,"Rarefaction",1,22.2826438468908,21.5536947701103,23.0115929236713,4
"Fun_050",0.96896313528673,462,"Rarefaction",1,22.3787402758905,21.6465672933146,23.1109132584663,4
"Fun_050",0.970724966510385,487,"Rarefaction",1,22.4627376172216,21.7276894730794,23.1977857613638,4
"Fun_050",0.97238049395574,513,"Rarefaction",1,22.5425166778084,21.8046925804282,23.2803407751886,4
"Fun_050",0.973825576287496,538,"Rarefaction",1,22.6128551282417,21.8725505782154,23.353159678268,4
"Fun_050",0.975196110506271,564,"Rarefaction",1,22.6801863758171,21.9374819664249,23.4228907852094,4
"Fun_050",0.976448942564859,590,"Rarefaction",1,22.742274745218,21.9973375742255,23.4872119162104,4
"Fun_050",0.977556264209988,615,"Rarefaction",1,22.7975855276976,22.0506452423288,23.5445258130663,4
"Fun_050",0.978618665553351,641,"Rarefaction",1,22.851036255062,22.1021485343093,23.5999239758147,4
"Fun_050",0.979600493051191,667,"Rarefaction",1,22.9007661667548,22.1500565401326,23.6514757933771,4
"Fun_050",0.980476952225025,692,"Rarefaction",1,22.9454268664558,22.1930728055883,23.6977809273233,4
"Fun_050",0.981325629066572,718,"Rarefaction",1,22.9889091957269,22.2349459739054,23.7428724175483,4
"Fun_050",0.9820873701081,743,"Rarefaction",1,23.0281325920465,22.2727103797871,23.7835548043059,4
"Fun_050",0.982828714478578,769,"Rarefaction",1,23.0664792328258,22.3096225231098,23.8233359425418,4
"Fun_050",0.983523169295121,795,"Rarefaction",1,23.1025518708598,22.3443376305132,23.8607661112064,4
"Fun_050",0.984150797042013,820,"Rarefaction",1,23.1352757860391,22.3758219622753,23.8947296098029,4
"Fun_050",0.984765557413895,846,"Rarefaction",1,23.1674382531763,22.4067578056865,23.9281187006661,4
"Fun_050",0.985323299021425,871,"Rarefaction",1,23.1967084771503,22.4349034312575,23.9585135230432,4
"Fun_050",0.985871570042927,897,"Rarefaction",1,23.2255631508358,22.4626410422372,23.9884852594345,4
"Fun_050",0.986390092424929,923,"Rarefaction",1,23.2529240327391,22.4889341820897,24.0169138833884,4
"Fun_050",0.986862847507012,948,"Rarefaction",1,23.2779287166725,22.5129552388361,24.0429021945089,4
"Fun_050",0.987329731219539,974,"Rarefaction",1,23.3026760650604,22.5367211946526,24.0686309354683,4
"Fun_050",0.987773242781789,1000,"Rarefaction",1,23.3262319420066,22.5593354245108,24.0931284595024,4
"Fun_050",0.0651268744048442,1,"Rarefaction",2,1.00001451352196,0.983888588134095,1.01614043890982,4
"Fun_050",0.686319192276713,26,"Rarefaction",2,9.89290361047237,9.5262094196707,10.259597801274,4
"Fun_050",0.801885345405588,52,"Rarefaction",2,12.0330861599371,11.6052001936762,12.4609721261981,4
"Fun_050",0.84698516692209,77,"Rarefaction",2,12.942124052813,12.4969114371489,13.3873366684771,4
"Fun_050",0.875195645477501,103,"Rarefaction",2,13.4766715716117,13.0195987877052,13.9337443555183,4
"Fun_050",0.894736882987018,129,"Rarefaction",2,13.817319977962,13.350226805499,14.284413150425,4
"Fun_050",0.90880343313796,154,"Rarefaction",2,14.0456422376267,13.5702016156096,14.5210828596438,4
"Fun_050",0.920218959070937,180,"Rarefaction",2,14.2207873307702,13.7378643362909,14.7037103252496,4
"Fun_050",0.929017995132178,205,"Rarefaction",2,14.350041356517,13.8609066673571,14.8391760456769,4
"Fun_050",0.936508233266016,231,"Rarefaction",2,14.4565237331823,13.9617842770415,14.9512631893231,4
"Fun_050",0.942716156745705,257,"Rarefaction",2,14.54260063339,14.0429767228826,15.0422245438973,4
"Fun_050",0.947747987883624,282,"Rarefaction",2,14.61112368226,14.1073639570308,15.1148834074891,4
"Fun_050",0.952210871171905,308,"Rarefaction",2,14.6711129304481,14.1635411388374,15.1786847220589,4
"Fun_050",0.956043511719437,334,"Rarefaction",2,14.7221474478177,14.2111843459057,15.2331105497298,4
"Fun_050",0.959245727217722,359,"Rarefaction",2,14.7645158730959,14.2506298774043,15.2784018687876,4
"Fun_050",0.962163162252731,385,"Rarefaction",2,14.8029519677976,14.286328187201,15.3195757483942,4
"Fun_050",0.96463808551107,410,"Rarefaction",2,14.8354680271133,14.3164637889266,15.3544722652999,4
"Fun_050",0.966924388538976,436,"Rarefaction",2,14.865455199225,14.3442040535801,15.3867063448698,4
"Fun_050",0.96896313528673,462,"Rarefaction",2,14.8921689155228,14.3688755882362,15.4154622428094,4
"Fun_050",0.970724966510385,487,"Rarefaction",2,14.9152422780022,14.3901554664852,15.4403290895192,4
"Fun_050",0.97238049395574,513,"Rarefaction",2,14.9369178680574,14.4101225606534,15.4637131754614,4
"Fun_050",0.973825576287496,538,"Rarefaction",2,14.9558354222643,14.4275313472616,15.484139497267,4
"Fun_050",0.975196110506271,564,"Rarefaction",2,14.9737748179421,14.4440259936847,15.5035236421995,4
"Fun_050",0.976448942564859,590,"Rarefaction",2,14.9901706410254,14.4590903026825,15.5212509793682,4
"Fun_050",0.977556264209988,615,"Rarefaction",2,15.0046583027073,14.4723934046005,15.5369232008142,4
"Fun_050",0.978618665553351,641,"Rarefaction",2,15.0185529464396,14.4851454269387,15.5519604659405,4
"Fun_050",0.979600493051191,667,"Rarefaction",2,15.0313871672939,14.4969189290181,15.5658554055697,4
"Fun_050",0.980476952225025,692,"Rarefaction",2,15.0428367856014,14.5074182809135,15.5782552902894,4
"Fun_050",0.981325629066572,718,"Rarefaction",2,15.0539151275551,14.5175737247672,15.5902565303429,4
"Fun_050",0.9820873701081,743,"Rarefaction",2,15.0638500671793,14.5266782756788,15.6010218586799,4
"Fun_050",0.982828714478578,769,"Rarefaction",2,15.0735097101962,14.5355280282152,15.6114913921772,4
"Fun_050",0.983523169295121,795,"Rarefaction",2,15.0825487552405,14.5438070433554,15.6212904671257,4
"Fun_050",0.984150797042013,820,"Rarefaction",2,15.0907088704704,14.5512791384026,15.6301386025381,4
"Fun_050",0.984765557413895,846,"Rarefaction",2,15.0986923383949,14.5585877930013,15.6387968837885,4
