"Assemblage","SC","m","Method","Order.q","qD","qD.LCL","qD.UCL","Type"
"Fun_012",0.999723417227972,11096,"Rarefaction",2,22.7125081244584,22.2485162814938,23.1764999674229,"tile_d"
"Fun_012",0.999808733442106,12329,"Rarefaction",2,22.7169541092665,22.2526483335407,23.1812598849923,"tile_d"
"Fun_012",0.999866548640199,13562,"Rarefaction",2,22.7205929691237,22.2557825230234,23.185403415224,"tile_d"
"Fun_012",0.999906885304226,14795,"Rarefaction",2,22.7236262015321,22.2583855779538,23.1888668251105,"tile_d"
"Fun_012",0.999935764313778,16027,"Rarefaction",2,22.7261914641962,22.260749554799,23.1916333735935,"tile_d"
"Fun_012",0.999956979205472,17260,"Rarefaction",2,22.7283926134043,22.2629560702658,23.1938291565429,"tile_d"
"Fun_012",0.999972850355693,18493,"Rarefaction",2,22.7303005891804,22.2643868040364,23.1962143743245,"tile_d"
"Fun_012",0.999984822329109,19726,"Rarefaction",2,22.731970306501,22.2656754475771,23.1982651654248,"tile_d"
"Fun_012",0.99999373289739,20959,"Rarefaction",2,22.7334437715491,22.2668506115108,23.2000369315875,"tile_d"
"Fun_012",1,22193,"Observed",2,22.7347546673295,22.2691365976498,23.2003727370093,"tile_d"
"Fun_014",0.0264007798022378,1,"Rarefaction",0,1,0.958747630500589,1.04125236949941,"tile_d"
"Fun_014",0.834756347297208,327,"Rarefaction",0,115.745189386729,113.001244222246,118.489134551211,"tile_d"
"Fun_014",0.933819305176166,653,"Rarefaction",0,150.399458654332,147.790284525056,153.008632783608,"tile_d"
"Fun_014",0.968460852534212,979,"Rarefaction",0,165.497819995895,163.237220652911,167.758419338879,"tile_d"
"Fun_014",0.983451211375556,1305,"Rarefaction",0,173.036575938495,171.134808235855,174.938343641136,"tile_d"
"Fun_014",0.99077310337513,1631,"Rarefaction",0,177.10917237614,175.513476717886,178.704868034394,"tile_d"
"Fun_014",0.994627120626347,1957,"Rarefaction",0,179.427251931036,178.070214673283,180.784289188789,"tile_d"
"Fun_014",0.996764855968144,2283,"Rarefaction",0,180.798727807861,179.619374116587,181.978081499134,"tile_d"
"Fun_014",0.998001027040363,2609,"Rarefaction",0,181.634857825472,180.5865002205,182.683215430444,"tile_d"
"Fun_014",0.998743881800163,2936,"Rarefaction",0,182.157446225836,181.206400033213,183.108492418459,"tile_d"
"Fun_014",0.999202055915764,3262,"Rarefaction",0,182.486734473692,181.599549092335,183.373919855049,"tile_d"
"Fun_014",0.999493780904816,3588,"Rarefaction",0,182.695993605635,181.818898428351,183.573088782918,"tile_d"
"Fun_014",0.999683662904141,3914,"Rarefaction",0,182.828002400556,181.871929546946,183.784075254165,"tile_d"
"Fun_014",0.999808931994442,4240,"Rarefaction",0,182.909371519072,181.823856730557,183.994886307588,"tile_d"
"Fun_014",0.999891627583722,4566,"Rarefaction",0,182.957278895981,181.750327858014,184.164229933948,"tile_d"
"Fun_014",0.999945131801201,4892,"Rarefaction",0,182.983252894608,181.679068418375,184.287437370841,"tile_d"
"Fun_014",0.999977773350447,5218,"Rarefaction",0,182.995352598349,181.626234550305,184.364470646393,"tile_d"
"Fun_014",0.999994881857639,5544,"Rarefaction",0,182.999451202435,181.594399750692,184.404502654178,"tile_d"
"Fun_014",1,5872,"Observed",0,183,181.583925373002,184.416074626998,"tile_d"
"Fun_014",0.0264007798022378,1,"Rarefaction",1,1,0.959142308795569,1.04085769120443,"tile_d"
"Fun_014",0.834756347297208,327,"Rarefaction",1,67.0070721309693,64.5312507022181,69.4828935597205,"tile_d"
"Fun_014",0.933819305176166,653,"Rarefaction",1,77.659934235111,74.8687686443132,80.4510998259088,"tile_d"
"Fun_014",0.968460852534212,979,"Rarefaction",1,81.921004917255,78.9909153171411,84.8510945173688,"tile_d"
"Fun_014",0.983451211375556,1305,"Rarefaction",1,84.1460777407173,81.140905338395,87.1512501430396,"tile_d"
"Fun_014",0.99077310337513,1631,"Rarefaction",1,85.491341494004,82.4408945441459,88.5417884438622,"tile_d"
"Fun_014",0.994627120626347,1957,"Rarefaction",1,86.3850153173997,83.3075350414992,89.4624955933002,"tile_d"
"Fun_014",0.996764855968144,2283,"Rarefaction",1,87.0191040916043,83.9270371253982,90.1111710578104,"tile_d"
"Fun_014",0.998001027040363,2609,"Rarefaction",1,87.4913640832078,84.3921566020692,90.5905715643464,"tile_d"
"Fun_014",0.998743881800163,2936,"Rarefaction",1,87.857351764809,84.7534292649945,90.9612742646234,"tile_d"
"Fun_014",0.999202055915764,3262,"Rarefaction",1,88.1475668314339,85.0365933585863,91.2585403042815,"tile_d"
"Fun_014",0.999493780904816,3588,"Rarefaction",1,88.3839358673701,85.2578345613768,91.5100371733634,"tile_d"
"Fun_014",0.999683662904141,3914,"Rarefaction",1,88.580154786007,85.4058314898825,91.7544780821314,"tile_d"
"Fun_014",0.999808931994442,4240,"Rarefaction",1,88.7456494663769,85.5023196280246,91.9889793047293,"tile_d"
"Fun_014",0.999891627583722,4566,"Rarefaction",1,88.8871156168113,85.5757689535737,92.1984622800488,"tile_d"
"Fun_014",0.999945131801201,4892,"Rarefaction",1,89.0094393721279,85.6577699069502,92.3611088373057,"tile_d"
"Fun_014",0.999977773350447,5218,"Rarefaction",1,89.1162696492423,85.7384391814976,92.494100116987,"tile_d"
"Fun_014",0.999994881857639,5544,"Rarefaction",1,89.2103863410888,85.8274643607122,92.5933083214654,"tile_d"
"Fun_014",1,5872,"Observed",1,89.2944285076038,86.0390715890694,92.5497854261382,"tile_d"
"Fun_014",0.0264007798022378,1,"Rarefaction",2,1,0.959750551453204,1.0402494485468,"tile_d"
"Fun_014",0.834756347297208,327,"Rarefaction",2,34.0389058644282,31.8825341126694,36.1952776161871,"tile_d"
"Fun_014",0.933819305176166,653,"Rarefaction",2,35.8529040317601,33.4678459480323,38.2379621154878,"tile_d"
"Fun_014",0.968460852534212,979,"Rarefaction",2,36.5026608346483,34.0272831581033,38.9780385111934,"tile_d"
"Fun_014",0.983451211375556,1305,"Rarefaction",2,36.8367096739953,34.3129684041363,39.3604509438543,"tile_d"
"Fun_014",0.99077310337513,1631,"Rarefaction",2,37.0401735028463,34.4864554353006,39.593891570392,"tile_d"
"Fun_014",0.994627120626347,1957,"Rarefaction",2,37.177104442117,34.6033991289774,39.7508097552566,"tile_d"
"Fun_014",0.996764855968144,2283,"Rarefaction",2,37.2755510432716,34.6879796104429,39.8631224761002,"tile_d"
"Fun_014",0.998001027040363,2609,"Rarefaction",2,37.3497383261132,34.7521237366428,39.9473529155837,"tile_d"
"Fun_014",0.998743881800163,2936,"Rarefaction",2,37.4078077553445,34.8022910994896,40.0133244111993,"tile_d"
"Fun_014",0.999202055915764,3262,"Rarefaction",2,37.4542401586993,34.8417463273562,40.0667339900424,"tile_d"
"Fun_014",0.999493780904816,3588,"Rarefaction",2,37.4923208406413,34.8727956598239,40.1118460214588,"tile_d"
"Fun_014",0.999683662904141,3914,"Rarefaction",2,37.5241171960466,34.8960949988125,40.1521393932808,"tile_d"
"Fun_014",0.999808931994442,4240,"Rarefaction",2,37.5510662759003,34.91178718715,40.1903453646506,"tile_d"
"Fun_014",0.999891627583722,4566,"Rarefaction",2,37.574198000451,34.9249551719951,40.2234408289068,"tile_d"
"Fun_014",0.999945131801201,4892,"Rarefaction",2,37.5942698210324,34.940957195292,40.2475824467729,"tile_d"
"Fun_014",0.999977773350447,5218,"Rarefaction",2,37.6118512327019,34.9563130281821,40.2673894372217,"tile_d"
"Fun_014",0.999994881857639,5544,"Rarefaction",2,37.6273786462354,34.9713864937926,40.2833707986782,"tile_d"
"Fun_014",1,5872,"Observed",2,37.6412721909641,34.9995551378821,40.282989244046,"tile_d"
"Fun_015",0.0328035226722133,1,"Rarefaction",0,1.00003755837515,0.951045242860947,1.04902987388935,"tile_d"
"Fun_015",0.861527896599142,329,"Rarefaction",0,105.816594711699,103.871362994955,107.761826428443,"tile_d"
"Fun_015",0.945516436463929,658,"Rarefaction",0,134.810867041515,133.0289395647,136.592794518329,"tile_d"
"Fun_015",0.974080405615509,986,"Rarefaction",0,147.303945024072,145.681677346713,148.926212701431,"tile_d"
"Fun_015",0.986350507803031,1315,"Rarefaction",0,153.560508341424,152.024963670872,155.096053011976,"tile_d"
"Fun_015",0.992243549405406,1643,"Rarefaction",0,156.965140016221,155.454952654112,158.47532737833,"tile_d"
"Fun_015",0.995335213733306,1972,"Rarefaction",0,158.958333914169,157.435178228328,160.481489600011,"tile_d"
"Fun_015",0.997050539449,2300,"Rarefaction",0,160.181908005674,158.635814016414,161.728001994933,"tile_d"
"Fun_015",0.998054266402905,2629,"Rarefaction",0,160.973436798916,159.408780407327,162.538093190504,"tile_d"
"Fun_015",0.998660469341431,2958,"Rarefaction",0,161.506083741528,159.922034156091,163.090133326964,"tile_d"
"Fun_015",0.99903669673721,3286,"Rarefaction",0,161.8792406942,160.238774243644,163.519707144757,"tile_d"
"Fun_015",0.999278763301858,3615,"Rarefaction",0,162.153638893895,160.144526180649,164.162751607142,"tile_d"
"Fun_015",0.999439139740087,3943,"Rarefaction",0,162.362291856032,159.902561185393,164.822022526671,"tile_d"
"Fun_015",0.999550881469985,4272,"Rarefaction",0,162.527452276373,159.651570358574,165.403334194172,"tile_d"
"Fun_015",0.999632407664907,4600,"Rarefaction",0,162.660803634001,159.462244175283,165.859363092718,"tile_d"
"Fun_015",0.999695707101769,4929,"Rarefaction",0,162.77096512447,159.315651993809,166.226278255131,"tile_d"
"Fun_015",0.999747260706245,5257,"Rarefaction",0,162.862095725001,159.188355812319,166.535835637683,"tile_d"
"Fun_015",0.999791545272964,5586,"Rarefaction",0,162.93782150446,159.069273505915,166.806369503004,"tile_d"
"Fun_015",0.999830966869506,5915,"Rarefaction",0,162.99982709635,158.953363154819,167.046291037882,"tile_d"
"Fun_015",0.999831081100377,5916,"Observed",0,163,158.953016127091,167.046983872909,"tile_d"
"Fun_015",0.999831195254051,5917,"Extrapolation",0,163.000168918899,158.952686042319,167.04765179548,"tile_d"
"Fun_015",0.999863202598101,6228,"Extrapolation",0,163.047531786223,158.853618024383,167.241445548064,"tile_d"
"Fun_015",0.99988914097728,6539,"Extrapolation",0,163.085914102793,158.771333167707,167.400495037879,"tile_d"
"Fun_015",0.999910161137947,6850,"Extrapolation",0,163.117018685529,158.703348547442,167.530688823615,"tile_d"
"Fun_015",0.999927244832012,7162,"Extrapolation",0,163.142298281816,158.647231624257,167.637364939375,"tile_d"
"Fun_015",0.999941040058444,7473,"Extrapolation",0,163.162711768128,158.601343559715,167.724079976541,"tile_d"
"Fun_015",0.999952219549422,7784,"Extrapolation",0,163.179254619906,158.563774095272,167.79473514454,"tile_d"
"Fun_015",0.999961305445896,8096,"Extrapolation",0,163.192699475217,158.532983294928,167.852415655505,"tile_d"
"Fun_015",0.999968642383605,8407,"Extrapolation",0,163.203556308797,158.507947893789,167.899164723805,"tile_d"
"Fun_015",0.999974588152552,8718,"Extrapolation",0,163.212354560401,158.487544740193,167.937164380609,"tile_d"
"Fun_015",0.999979420451376,9030,"Extrapolation",0,163.219505154591,158.470885277099,167.968125032083,"tile_d"
"Fun_015",0.999983322573259,9341,"Extrapolation",0,163.225279319453,158.45738104753,167.993177591377,"tile_d"
"Fun_015",0.999986484807428,9652,"Extrapolation",0,163.22995863547,158.446402892549,168.013514378391,"tile_d"
"Fun_015",0.999989054846828,9964,"Extrapolation",0,163.233761651277,158.437457427806,168.030065874748,"tile_d"
"Fun_015",0.999991130175228,10275,"Extrapolation",0,163.236832618481,158.430218409585,168.043446827376,"tile_d"
"Fun_015",0.999992811997214,10586,"Extrapolation",0,163.239321294569,158.424341646846,168.054300942292,"tile_d"
"Fun_015",0.999994178862708,10898,"Extrapolation",0,163.241343913787,158.419558474252,168.063129353322,"tile_d"
"Fun_015",0.999995282618073,11209,"Extrapolation",0,163.242977195792,158.415691381478,168.070263010106,"tile_d"
"Fun_015",0.999996177088578,11520,"Extrapolation",0,163.244300788524,158.412554433205,168.076047143844,"tile_d"
"Fun_015",0.999996904050693,11832,"Extrapolation",0,163.245376510717,158.410002858731,168.080750162702,"tile_d"
"Fun_015",0.0328035226722133,1,"Rarefaction",1,1.00003708624281,0.95161530532542,1.0484588671602,"tile_d"
"Fun_015",0.861527896599142,329,"Rarefaction",1,59.1078759700285,57.263127149232,60.952624790825,"tile_d"
"Fun_015",0.945516436463929,658,"Rarefaction",1,67.3196255610332,65.2586530308502,69.3805980912162,"tile_d"
"Fun_015",0.974080405615509,986,"Rarefaction",1,70.5253837518173,68.370556082792,72.6802114208425,"tile_d"
"Fun_015",0.986350507803031,1315,"Rarefaction",1,72.1940337398031,69.9838271888358,74.4042402907703,"tile_d"
"Fun_015",0.992243549405406,1643,"Rarefaction",1,73.1979507924084,70.9491026354031,75.4467989494137,"tile_d"
"Fun_015",0.995335213733306,1972,"Rarefaction",1,73.867145888327,71.5868937619673,76.1473980146868,"tile_d"
"Fun_015",0.997050539449,2300,"Rarefaction",1,74.3410290843882,72.0312790327166,76.6507791360598,"tile_d"
"Fun_015",0.998054266402905,2629,"Rarefaction",1,74.6955372705545,72.3549923285706,77.0360822125383,"tile_d"
"Fun_015",0.998660469341431,2958,"Rarefaction",1,74.9698017547816,72.5961254282116,77.3434780813517,"tile_d"
"Fun_015",0.99903669673721,3286,"Rarefaction",1,75.1876547729033,72.7752732031637,77.6000363426428,"tile_d"
"Fun_015",0.999278763301858,3615,"Rarefaction",1,75.3658622826238,72.897511991861,77.8342125733866,"tile_d"
"Fun_015",0.999439139740087,3943,"Rarefaction",1,75.5135332754983,73.000736547195,78.0263300038016,"tile_d"
"Fun_015",0.999550881469985,4272,"Rarefaction",1,75.6386109410114,73.0824076624652,78.1948142195576,"tile_d"
"Fun_015",0.999632407664907,4600,"Rarefaction",1,75.7453157752655,73.1566081463836,78.3340234041474,"tile_d"
"Fun_015",0.999695707101769,4929,"Rarefaction",1,75.8379466137554,73.2202669623855,78.4556262651252,"tile_d"
"Fun_015",0.999747260706245,5257,"Rarefaction",1,75.9186528439033,73.2750529268144,78.5622527609923,"tile_d"
"Fun_015",0.999791545272964,5586,"Rarefaction",1,75.9900013761025,73.3228012268964,78.6572015253086,"tile_d"
"Fun_015",0.999830966869506,5915,"Rarefaction",1,76.0533383306945,73.3645022555493,78.7421744058397,"tile_d"
"Fun_015",0.999831081100377,5916,"Observed",1,76.0535241739372,73.36462500064,78.7424233472344,"tile_d"
"Fun_015",0.999831195254051,5917,"Extrapolation",1,76.0537058273644,73.3647341736585,78.7426774810702,"tile_d"
"Fun_015",0.999863202598101,6228,"Extrapolation",1,76.1087225480183,73.402562257947,78.8148828380895,"tile_d"
"Fun_015",0.99988914097728,6539,"Extrapolation",1,76.1608958498893,73.4402951056187,78.8814965941599,"tile_d"
"Fun_015",0.999910161137947,6850,"Extrapolation",1,76.2103726888536,73.4776163928095,78.9431289848977,"tile_d"
"Fun_015",0.999927244832012,7162,"Extrapolation",1,76.2574393129042,73.5143667664558,79.0005118593526,"tile_d"
"Fun_015",0.999941040058444,7473,"Extrapolation",1,76.3019265143032,73.5500987413198,79.0537542872867,"tile_d"
"Fun_015",0.999952219549422,7784,"Extrapolation",1,76.3441144920744,73.5847769751508,79.103452008998,"tile_d"
"Fun_015",0.999961305445896,8096,"Extrapolation",1,76.3842473245425,73.6184004604614,79.1500941886236,"tile_d"
"Fun_015",0.999968642383605,8407,"Extrapolation",1,76.422180731426,73.6506852367644,79.1936762260875,"tile_d"
"Fun_015",0.999974588152552,8718,"Extrapolation",1,76.4581536332057,73.6817033341809,79.2346039322305,"tile_d"
"Fun_015",0.999979420451376,9030,"Extrapolation",1,76.4923741509173,73.7115344046773,79.2732138971572,"tile_d"
"Fun_015",0.999983322573259,9341,"Extrapolation",1,76.5247192594543,73.7399914896585,79.3094470292501,"tile_d"
"Fun_015",0.999986484807428,9652,"Extrapolation",1,76.5553926818556,73.767190057602,79.3435953061091,"tile_d"
"Fun_015",0.999989054846828,9964,"Extrapolation",1,76.5845718790468,73.7932393138527,79.375904444241,"tile_d"
"Fun_015",0.999991130175228,10275,"Extrapolation",1,76.6121519498137,73.8180069927121,79.4062969069152,"tile_d"
"Fun_015",0.999992811997214,10586,"Extrapolation",1,76.6383066049939,73.8416178610746,79.4349953489132,"tile_d"
"Fun_015",0.999994178862708,10898,"Extrapolation",1,76.6631871622033,73.8641847631219,79.4621895612847,"tile_d"
"Fun_015",0.999995282618073,11209,"Extrapolation",1,76.6867041741393,73.8856070214349,79.4878013268438,"tile_d"
"Fun_015",0.999996177088578,11520,"Extrapolation",1,76.7090057607885,73.9060032327867,79.5120082887902,"tile_d"
"Fun_015",0.999996904050693,11832,"Extrapolation",1,76.7302209478669,73.9254786766931,79.5349632190406,"tile_d"
"Fun_015",0.0328035226722133,1,"Rarefaction",2,1.00003636550248,0.952488055062369,1.04758467594259,"tile_d"
"Fun_015",0.861527896599142,329,"Rarefaction",2,27.9781905060273,26.0832237206815,29.8731572913732,"tile_d"
"Fun_015",0.945516436463929,658,"Rarefaction",2,29.1781504596268,27.1063718792688,31.2499290399849,"tile_d"
"Fun_015",0.974080405615509,986,"Rarefaction",2,29.600471468698,27.4625338544395,31.7384090829565,"tile_d"
"Fun_015",0.986350507803031,1315,"Rarefaction",2,29.8170783163359,27.6441663462785,31.9899902863933,"tile_d"
"Fun_015",0.992243549405406,1643,"Rarefaction",2,29.9481960864726,27.7535403175398,32.1428518554054,"tile_d"
"Fun_015",0.995335213733306,1972,"Rarefaction",2,30.0365421603939,27.826685652465,32.2463986683229,"tile_d"
"Fun_015",0.997050539449,2300,"Rarefaction",2,30.0997786251909,27.8783188099398,32.3212384404421,"tile_d"
"Fun_015",0.998054266402905,2629,"Rarefaction",2,30.1475324130646,27.9164166528766,32.3786481732525,"tile_d"
"Fun_015",0.998660469341431,2958,"Rarefaction",2,30.1847683290179,27.9451555980409,32.4243810599949,"tile_d"
"Fun_015",0.99903669673721,3286,"Rarefaction",2,30.2145347787426,27.9668081005838,32.4622614569013,"tile_d"
"Fun_015",0.999278763301858,3615,"Rarefaction",2,30.2390095588372,27.9827060265141,32.4953130911603,"tile_d"
"Fun_015",0.999439139740087,3943,"Rarefaction",2,30.2593744242502,27.9977018626712,32.5210469858292,"tile_d"
"Fun_015",0.999550881469985,4272,"Rarefaction",2,30.2766814076137,28.0107711945029,32.5425916207245,"tile_d"
"Fun_015",0.999632407664907,4600,"Rarefaction",2,30.2914871031857,28.0225108962316,32.5604633101398,"tile_d"
"Fun_015",0.999695707101769,4929,"Rarefaction",2,30.304370203076,28.0327138132064,32.5760265929456,"tile_d"
"Fun_015",0.999747260706245,5257,"Rarefaction",2,30.3156179103198,28.0415933198623,32.5896425007773,"tile_d"
"Fun_015",0.999791545272964,5586,"Rarefaction",2,30.3255799369995,28.049350641331,32.601809232668,"tile_d"
"Fun_015",0.999830966869506,5915,"Rarefaction",2,30.3344386793418,28.0560737664594,32.6128035922242,"tile_d"
"Fun_015",0.999831081100377,5916,"Observed",2,30.3344646949311,28.0560917276845,32.6128376621776,"tile_d"
"Fun_015",0.999831195254051,5917,"Extrapolation",2,30.3344901197898,28.0561104501709,32.6128697894087,"tile_d"
"Fun_015",0.999863202598101,6228,"Extrapolation",2,30.3420029990726,28.0618295302582,32.622176467887,"tile_d"
"Fun_015",0.99988914097728,6539,"Extrapolation",2,30.3488044493959,28.0670388174646,32.6305700813271,"tile_d"
"Fun_015",0.999910161137947,6850,"Extrapolation",2,30.3549909551849,28.0718037421535,32.6381781682162,"tile_d"
"Fun_015",0.999927244832012,7162,"Extrapolation",2,30.3606596916299,28.0761909975685,32.6451283856912,"tile_d"
"Fun_015",0.999941040058444,7473,"Extrapolation",2,30.3658410407561,28.0802181158017,32.6514639657105,"tile_d"
"Fun_015",0.999952219549422,7784,"Extrapolation",2,30.3706099236286,28.0839388141597,32.6572810330975,"tile_d"
"Fun_015",0.999961305445896,8096,"Extrapolation",2,30.3750273234239,28.0873973643686,32.6626572824792,"tile_d"
"Fun_015",0.999968642383605,8407,"Extrapolation",2,30.3791054034931,28.0906006584217,32.6676101485645,"tile_d"
"Fun_015",0.999974588152552,8718,"Extrapolation",2,30.3828935070018,28.0935853072553,32.6722017067482,"tile_d"
"Fun_015",0.999979420451376,9030,"Extrapolation",2,30.3864324541205,28.096381814612,32.676483093629,"tile_d"
"Fun_015",0.999983322573259,9341,"Extrapolation",2,30.3897255244576,28.0989913744924,32.6804596744228,"tile_d"
"Fun_015",0.999986484807428,9652,"Extrapolation",2,30.3928070270847,28.101439971032,32.6841740831374,"tile_d"
"Fun_015",0.999989054846828,9964,"Extrapolation",2,30.3957057176306,28.1037494997736,32.6876619354876,"tile_d"
"Fun_015",0.999991130175228,10275,"Extrapolation",2,30.3984204269658,28.1059181841446,32.6909226697871,"tile_d"
"Fun_015",0.999992811997214,10586,"Extrapolation",2,30.4009760715856,28.1079651660923,32.6939869770789,"tile_d"
"Fun_015",0.999994178862708,10898,"Extrapolation",2,30.403393762291,28.1099067314709,32.6968807931112,"tile_d"
"Fun_015",0.999995282618073,11209,"Extrapolation",2,30.4056701100392,28.1117395763164,32.6996006437619,"tile_d"
"Fun_015",0.999996177088578,11520,"Extrapolation",2,30.4078238645963,28.1134782458683,32.7021694833244,"tile_d"
"Fun_015",0.999996904050693,11832,"Extrapolation",2,30.4098710591715,28.1151352187877,32.7046068995553,"tile_d"
"Fun_017",0.0182829092644745,1,"Rarefaction",0,1.00001183227808,0.988211336997429,1.01181232755873,"tile_d"
"Fun_017",0.985969079355062,1615,"Rarefaction",0,208.721070051884,207.982991138957,209.459148964812,"tile_d"
"Fun_017",0.998139475948347,3229,"Rarefaction",0,217.678815315911,217.044165610952,218.31346502087,"tile_d"
"Fun_017",0.999416914705655,4843,"Rarefaction",0,219.358897344038,218.648084575516,220.069710112559,"tile_d"
"Fun_017",0.999686653606247,6457,"Rarefaction",0,220.037685584701,219.24648210309,220.828889066311,"tile_d"
"Fun_017",0.99977932858755,8071,"Rarefaction",0,220.458392380179,219.607853257356,221.308931503002,"tile_d"
"Fun_017",0.999826750309626,9686,"Rarefaction",0,220.773315513831,219.8843856105,221.662245417162,"tile_d"
"Fun_017",0.999858503272293,11300,"Rarefaction",0,221.026015708902,220.126619899212,221.925411518593,"tile_d"
"Fun_017",0.999882987970227,12914,"Rarefaction",0,221.233924421985,220.353094751942,222.114754092028,"tile_d"
"Fun_017",0.999903072873585,14528,"Rarefaction",0,221.406094934733,220.415189467942,222.397000401524,"tile_d"
"Fun_017",0.999919988038371,16142,"Rarefaction",0,221.54852066718,220.469602323205,222.627439011156,"tile_d"
"Fun_017",0.99993442638874,17756,"Rarefaction",0,221.665718677539,220.441694871591,222.889742483487,"tile_d"
"Fun_017",0.999946893690117,19371,"Rarefaction",0,221.761321732139,220.439228681455,223.083414782822,"tile_d"
"Fun_017",0.999957787898094,20985,"Rarefaction",0,221.838064082575,220.428373127738,223.247755037411,"tile_d"
"Fun_017",0.999967478686137,22599,"Rarefaction",0,221.898239392887,220.465700252622,223.330778533152,"tile_d"
"Fun_017",0.999976285216618,24213,"Rarefaction",0,221.94352714734,220.408556889249,223.478497405431,"tile_d"
"Fun_017",0.999984486782989,25827,"Rarefaction",0,221.975123980539,220.336787922191,223.613460038887,"tile_d"
"Fun_017",0.999992323277167,27441,"Rarefaction",0,221.993807533871,220.248535523308,223.739079544435,"tile_d"
"Fun_017",1,29057,"Observed",0,222,220.142345320702,223.857654679298,"tile_d"
"Fun_017",0.0182829092644745,1,"Rarefaction",1,1.00001174908378,0.988292861588079,1.01173063657949,"tile_d"
"Fun_017",0.985969079355062,1615,"Rarefaction",1,106.576043510548,105.094619630109,108.057467390986,"tile_d"
"Fun_017",0.998139475948347,3229,"Rarefaction",1,110.644349180108,109.079696507201,112.209001853015,"tile_d"
"Fun_017",0.999416914705655,4843,"Rarefaction",1,111.976163319537,110.350577031284,113.60174960779,"tile_d"
"Fun_017",0.999686653606247,6457,"Rarefaction",1,112.637408483894,110.961222975735,114.313593992053,"tile_d"
"Fun_017",0.99977932858755,8071,"Rarefaction",1,113.033252364331,111.327260784074,114.739243944587,"tile_d"
"Fun_017",0.999826750309626,9686,"Rarefaction",1,113.29712029889,111.581103829053,115.013136768728,"tile_d"
"Fun_017",0.999858503272293,11300,"Rarefaction",1,113.485451211774,111.77861844968,115.192283973868,"tile_d"
"Fun_017",0.999882987970227,12914,"Rarefaction",1,113.626712461258,111.944501107128,115.308923815389,"tile_d"
"Fun_017",0.999903072873585,14528,"Rarefaction",1,113.736588855099,112.095116225078,115.378061485119,"tile_d"
"Fun_017",0.999919988038371,16142,"Rarefaction",1,113.824487476172,112.188553486206,115.460421466138,"tile_d"
"Fun_017",0.99993442638874,17756,"Rarefaction",1,113.896395221155,112.272713369959,115.520077072351,"tile_d"
"Fun_017",0.999946893690117,19371,"Rarefaction",1,113.956338759738,112.338976088598,115.573701430877,"tile_d"
"Fun_017",0.999957787898094,20985,"Rarefaction",1,114.007010247804,112.397655165745,115.616365329863,"tile_d"
"Fun_017",0.999967478686137,22599,"Rarefaction",1,114.050425654559,112.480331960404,115.620519348715,"tile_d"
"Fun_017",0.999976285216618,24213,"Rarefaction",1,114.08803406779,112.512667362382,115.663400773198,"tile_d"
"Fun_017",0.999984486782989,25827,"Rarefaction",1,114.120922454973,112.538067487577,115.703777422369,"tile_d"
"Fun_017",0.999992323277167,27441,"Rarefaction",1,114.149922006826,112.555377259797,115.744466753856,"tile_d"
"Fun_017",1,29057,"Observed",1,114.17570925707,112.542595217388,115.808823296752,"tile_d"
"Fun_017",0.0182829092644745,1,"Rarefaction",2,1.00001161983618,0.988419561599051,1.0116036780733,"tile_d"
"Fun_017",0.985969079355062,1615,"Rarefaction",2,52.936470707142,51.5908600781426,54.2820813361413,"tile_d"
"Fun_017",0.998139475948347,3229,"Rarefaction",2,53.801840038899,52.4066185732446,55.1970615045534,"tile_d"
"Fun_017",0.999416914705655,4843,"Rarefaction",2,54.0967406611791,52.6795664527224,55.5139148696357,"tile_d"
"Fun_017",0.999686653606247,6457,"Rarefaction",2,54.2454297125439,52.8135697441191,55.6772896809686,"tile_d"
"Fun_017",0.99977932858755,8071,"Rarefaction",2,54.3350435434943,52.8938778591543,55.7762092278342,"tile_d"
"Fun_017",0.999826750309626,9686,"Rarefaction",2,54.3949848257176,52.9491653718427,55.8408042795926,"tile_d"
"Fun_017",0.999858503272293,11300,"Rarefaction",2,54.4378522012553,52.9918231394425,55.8838812630682,"tile_d"
"Fun_017",0.999882987970227,12914,"Rarefaction",2,54.4700487625556,53.0276513993768,55.9124461257343,"tile_d"
"Fun_017",0.999903072873585,14528,"Rarefaction",2,54.4951178609726,53.0608989792573,55.9293367426879,"tile_d"
"Fun_017",0.999919988038371,16142,"Rarefaction",2,54.5151903842867,53.0800300181047,55.9503507504687,"tile_d"
"Fun_017",0.99993442638874,17756,"Rarefaction",2,54.5316247685687,53.0975469481583,55.965702588979,"tile_d"
"Fun_017",0.999946893690117,19371,"Rarefaction",2,54.5453357282704,53.1110428963185,55.9796285602223,"tile_d"
"Fun_017",0.999957787898094,20985,"Rarefaction",2,54.5569351572084,53.1230692087052,55.9908011057115,"tile_d"
"Fun_017",0.999967478686137,22599,"Rarefaction",2,54.5668816704685,53.1409129021411,55.9928504387959,"tile_d"
"Fun_017",0.999976285216618,24213,"Rarefaction",2,54.5755050804074,53.1470555740621,56.0039545867527,"tile_d"
"Fun_017",0.999984486782989,25827,"Rarefaction",2,54.5830529259832,53.1520533329251,56.0140525190414,"tile_d"
"Fun_017",0.999992323277167,27441,"Rarefaction",2,54.5897146202659,53.1556975868932,56.0237316536385,"tile_d"
"Fun_017",1,29057,"Observed",2,54.5956445012158,53.1517102220227,56.0395787804088,"tile_d"
