,Kingdom,Phylum,Class,Order,Family,Genus,Species
ea70ada6325d9b1f84c074644f0b894a,d__Eukaryota,Phragmoplastophyta,Embryophyta,Magnoliophyta,Magnoliophyta,Magnoliophyta,NA
f56ed77af51420781bfcc1012aeade33,d__Eukaryota,Ochrophyta,Chrysophyceae,Chromulinales,Chromulinales,Chrysochaete,Chrysochaete_britannica
bfc2ee6370099949dd999ad3c112b74d,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
dea0f7e5d39539ece3879b6cacd23c72,d__Eukaryota,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,NA
b97990a16f6f985cd54cabe4e69aef62,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
ecd60d2ec9e0100f8dae67e789345e0a,d__Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA
d44fb2e4baaee680db1452d8d091f2ba,d__Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA
fc52675b0925a7f9bbd76273b588e2f8,d__Eukaryota,Diatomea,NA,NA,NA,NA,NA
ab36bb1956f008b0a51662592f07b363,d__Eukaryota,Chytridiomycota,Chytridiomycetes,Chytridiales,Incertae_Sedis,Incertae_Sedis,uncultured_Chytridiomycota
b7d07f3600897e064428de84747237b5,d__Eukaryota,Ochrophyta,Chrysophyceae,Chrysophyceae,Chrysophyceae,Chrysophyceae,Hydrurus_foetidus
ca6eba5fe209733b899d6d06a554ebce,d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,Pirellula_sp.
f63b68bb19c826903d0adc70f2fa1543,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
e69ce218c58b96d2563cc1a9f5aac0b0,d__Eukaryota,Chlorophyta,Ulvophyceae,Ulvophyceae,Ulvophyceae,Ulvophyceae,NA
f56fd787705979ba831cf949a3e94a59,d__Eukaryota,NA,NA,NA,NA,NA,NA
e4558ba64468398e124c9bce75844d71,d__Eukaryota,Euglenozoa,Kinetoplastea,NA,NA,NA,NA
e4c9ddf148e3d7933dc01ab92458e15d,d__Eukaryota,NA,NA,NA,NA,NA,NA
c250fa0fc4c01ac834d1ad00ee9245b1,d__Eukaryota,NA,NA,NA,NA,NA,NA
edebd83df79f0e6f5531f38a8d712a1e,d__Eukaryota,Rotifera,Monogononta,Ploimida,Ploimida,Ploimida,NA
ea036ed34f4de9f94272c9f5d813f668,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
aa8aa0c1a4c58279382713aa43266703,d__Eukaryota,Euglenozoa,Kinetoplastea,Neobodonida,Neobodonida,Rhynchomonas,marine_metagenome
c54ec4219a6aee6466f0caaf2b2e568a,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Colpodea,NA,NA
bae23c0ef2c17991db03e1c75235f0d7,d__Eukaryota,Phragmoplastophyta,Embryophyta,Magnoliophyta,Magnoliophyta,Magnoliophyta,NA
a125c4f70b16a2c7d8ac4bb7f5a0e4e8,d__Eukaryota,NA,NA,NA,NA,NA,NA
befecc6eac01a241335c134fe8d32304,d__Eukaryota,Phragmoplastophyta,Embryophyta,Magnoliophyta,Magnoliophyta,Magnoliophyta,NA
b191872ae5663720b21928b05170815d,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA,NA
e56b1c355d9bed6827b6648e2e2dbbac,d__Eukaryota,NA,NA,NA,NA,NA,NA
b1606724f0c8c4b26b49fd8ee8933faf,d__Eukaryota,MAST-7,NA,NA,NA,NA,NA
c68fa2b38e8da6c2ada91f6ad1339b46,Unassigned,NA,NA,NA,NA,NA,NA
f043502640feedc5c908d231ca0f9aea,d__Eukaryota,Nematozoa,Chromadorea,Monhysterida,Monhysterida,Monhysterida,Tridentulus_sp.
e566aa492d72b4cabb27d1b04d548b26,d__Eukaryota,Cercozoa,Incertae_Sedis,Incertae_Sedis,Incertae_Sedis,Kraken,metagenome
f5f1f980a5911b7003bb7fadea01945f,d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,uncultured_bacterium
dc5288dce953972dcc9c731014ce4a42,d__Eukaryota,Chytridiomycota,Chytridiomycetes,Chytridiales,NA,NA,NA
b20e3b90a7819a11d70447fc6473df97,d__Eukaryota,Ciliophora,Postciliodesmatophora,Heterotrichea,Heterotrichea,Stentor,Stentor_roeselii
e3b2e832d1c4efa75021fb37a5b30924,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
f134e2c480fb6991c17a7e03c62a4bd8,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,NA,NA,NA
e40efbe17079f01c58badfed15d4dee7,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA,NA
f17aaeac58b0f7e45f5844dd6c4ee349,d__Eukaryota,Diatomea,Coscinodiscophytina,Coscinodiscophytina,Melosirids,Melosira,Melosira_varians
db943c5bf4503e584c7209f69a44894f,d__Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
a48770219634f30a61c34a630460fc77,d__Eukaryota,Ochrophyta,Chrysophyceae,Ochromonadales,Ochromonadales,Paraphysomonas,eukaryotic_picoplankton
f82ba19dc9e1bc125be8578859e2d335,d__Eukaryota,Centrohelida,Centrohelida,Centrohelida,NA,NA,NA
fd035e71030eaffd0651f1a7cceef038,d__Eukaryota,Phragmoplastophyta,Embryophyta,Magnoliophyta,Magnoliophyta,Magnoliophyta,NA
fef49abb8cdd0806ebdcbfb1a6afe56a,d__Eukaryota,Chlorophyta,Ulvophyceae,Ulvophyceae,Ulvophyceae,Ulvophyceae,NA
f57c2274cc9ee8432d5c2b4b389b1b39,d__Eukaryota,Chytridiomycota,Chytridiomycetes,Lobulomycetales,Lobulomycetaceae,Lobulomyces,Lobulomyces_angularis
f0cd2f617139cde8b4f75f13df67914a,d__Eukaryota,NA,NA,NA,NA,NA,NA
aac0bc245c4e488a35c3a1c1c9a13965,d__Eukaryota,Ochrophyta,Chrysophyceae,Chrysophyceae,Chrysophyceae,Chrysophyceae,NA
f762f2cf4ccab65e6de2495a99f5f6cb,d__Eukaryota,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,NA
c06817b653b346a3992c521cd2db8f93,d__Eukaryota,NA,NA,NA,NA,NA,NA
c8b62acacf82bd60571f471e2fef94bf,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,uncultured_eukaryote
eed1fca6795366303553edc6786e2b06,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,NA
e664879c83dfdeeb84882ed1ce71eb33,d__Eukaryota,Ochrophyta,Chrysophyceae,Chrysophyceae,Chrysophyceae,Chrysophyceae,NA
a395d5e1010022338f619c79f3c76085,d__Eukaryota,Cercozoa,Cercomonadidae,Cercomonadidae,Cercomonadidae,Paracercomonas,metagenome
a097934e97cfad18e829c816022d5d3a,d__Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
f1ffd6d02f0b9eb5d78936034a79f600,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,uncultured,uncultured_Alphaproteobacteria
e5a9b18e073830d1b09a9824e5696c87,d__Eukaryota,Arthropoda,Insecta,Plecoptera,Plecoptera,Plecoptera,Bolotoperla_rossi
ba96b22e057aed0cacd095a13012a4a7,d__Eukaryota,Chytridiomycota,Chytridiomycetes,Rhizophydiales,Rhizophydiales,Rhizophydiales,uncultured_Chytridiomycota
f57c7dcdf26bbf7631079b7e1b543eaf,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,Peritrichia,Ophrydium_versatile
caee5d9eff80ae8bf14987c38252f945,d__Eukaryota,Ochrophyta,Eustigmatophyceae,Eustigmatales,Eustigmatales,Nannochloropsis,NA
fb2372080bddc45e6500388046bf95a1,d__Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,NA,NA
f588176f833e8a7b3acd22a680d82c66,d__Eukaryota,NA,NA,NA,NA,NA,NA
cdf6832d52d83f21c2a9d5ffa400db0f,d__Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA
abce41b2ea2aa995f8b4f5ef122dcae3,d__Eukaryota,Cercozoa,NA,NA,NA,NA,NA
b06eef2a447bb5e0b6c48785fbe4320c,d__Eukaryota,Chlorophyta,Chlorophyceae,Chlorophyceae,Chlorophyceae,Chlorophyceae,NA
ce0402a8b1040475fb4db6de5039f43e,d__Eukaryota,NA,NA,NA,NA,NA,NA
e1e88adfb2a112287663fa3b16994d6f,d__Eukaryota,Chytridiomycota,Chytridiomycetes,Chytridiales,Incertae_Sedis,Incertae_Sedis,uncultured_Chytridiomycota
f063b1efebd488ca8e3428254c477839,d__Eukaryota,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,NA
e94151a264e436785067ff10fe5cc75f,d__Eukaryota,Cercozoa,Glissomonadida,Glissomonadida,Glissomonadida,uncultured,metagenome
e2e7a0797133976e6e959a05be4b4bc7,d__Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,uncultured,uncultured_Pseudomonadaceae
b28e8881c8698e1af21e6b2fe0e126d1,d__Eukaryota,NA,NA,NA,NA,NA,NA
f835fadcb63dc0b4d1daf8675205e601,d__Bacteria,NA,NA,NA,NA,NA,NA
bff857c55735a1969c0a26daf8220e2f,d__Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Mesodiniidae,Mesodiniidae,Mesodinium_pulex
df1781ff0d26816c52d9b9b107f56333,d__Eukaryota,NA,NA,NA,NA,NA,NA
e74548ca7c36987ae90d253d07a6c6e3,Unassigned,NA,NA,NA,NA,NA,NA
fdd6760d904d56b6dae7566662a914fe,d__Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
a1f01f25fd8f0e8b122d1c7f7c9aa32c,d__Eukaryota,Arthropoda,Insecta,NA,NA,NA,NA
e77641ba9023221806b14708213a6952,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
ca5cee16b5998860c97b58a713c51c0a,d__Eukaryota,Rotifera,Monogononta,Ploimida,Ploimida,Ploimida,Synchaeta_tremula
f314de53938f840589be2f4691e9c9de,d__Eukaryota,Annelida,Clitellata,Haplotaxida,Haplotaxida,Haplotaxida,Stylaria_sp.
ca0dabd17bd724348c77e016288f1e99,d__Eukaryota,Ascomycota,Leotiomycetes,NA,NA,NA,NA
ad6377b34695fce0b99b3939d493b9b4,d__Eukaryota,NA,NA,NA,NA,NA,NA
c9a258238f3565e39044f53bb5e5974b,d__Eukaryota,NA,NA,NA,NA,NA,NA
b1e12d343416e199bafebbe4b628d5a2,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,NA
c3548552fec13b1423f21d5370b21fd7,d__Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
c21dec7b10b37c555dfecbab7b218bc5,d__Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Ascogregarina,NA
e21dc0ac6002d5447dfe973fab08e064,d__Eukaryota,Heterolobosea,Tetramitia,Tetramitia,Tetramitia,Allovahlkampfia,Plasmopara_viticola
e3451e196ba705789a7500668fc80314,d__Eukaryota,Bicosoecida,Bicosoecida,Bicosoecida,Bicosoecida,Bicosoeca,uncultured_stramenopile
b247c2ddf2bd6fd75edc636f86f831b3,d__Eukaryota,NA,NA,NA,NA,NA,NA
c4e4b15d235a57f92d10af4ec6f525a1,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
e142bcb9509ff4a6abadef81a43839f6,d__Eukaryota,Chytridiomycota,Chytridiomycetes,Chytridiales,Incertae_Sedis,Incertae_Sedis,uncultured_Chytridiomycota
b968b7d6669d2da31ae32ad9c8fad82a,d__Eukaryota,NA,NA,NA,NA,NA,NA
e02bfe976c791a42f85376b5a414b20b,d__Eukaryota,NA,NA,NA,NA,NA,NA
a4cf70c2583ed81bd0c075d9c327d648,d__Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,Pirellula_sp.
bcf9e9b68f8350c68efbe59dd7a6f91b,d__Eukaryota,NA,NA,NA,NA,NA,NA
c5f75d754aebacff6d370fa8c7b91a82,Unassigned,NA,NA,NA,NA,NA,NA
dc69e720f80367722e10e574fbb96f1b,d__Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
dbc8823ef0561342108b9331f486037e,d__Eukaryota,NA,NA,NA,NA,NA,NA
eaed3822b6a20924d2c9b405c5ca6a5f,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tabrizicola,Rhodobacteraceae_bacterium
c22efd943cf5c66c7b9651b4b232221b,d__Eukaryota,NA,NA,NA,NA,NA,NA
deb57690cb571a374852cda1f9919ffd,d__Eukaryota,NA,NA,NA,NA,NA,NA
eb463f0d85c7803ebd78e402924836ba,d__Eukaryota,Euglenozoa,Kinetoplastea,Prokinetoplastina,Prokinetoplastina,Ichthyobodo,Ichthyobodo_necator
db527de95f6ccf5114ec48c62a97644e,d__Eukaryota,Tardigrada,Eutardigrada,Parachela,Parachela,Parachela,NA
edf986ecb3f7780ef2844abc1434a341,d__Eukaryota,NA,NA,NA,NA,NA,NA
f20cb72a4305077939e2e484b79de93f,Unassigned,NA,NA,NA,NA,NA,NA
bd68dab60504e4f1861f14019f97e059,d__Eukaryota,Ochrophyta,Chrysophyceae,Chromulinales,Chromulinales,Chrysochaete,Chrysochaete_britannica
b22e07bb0f15a0b614ef237ed724d9ea,d__Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Mesodiniidae,Mesodiniidae,Mesodinium_pulex
ab37adc29b8d998044525e8c8d366f3a,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,Scuticociliatia,NA
f47b822e7ca7957985dcaba5a569e869,d__Eukaryota,NA,NA,NA,NA,NA,NA
f44af249ee2ac997215c4856e6bd9310,d__Eukaryota,Ochrophyta,Chrysophyceae,NA,NA,NA,NA
bc8fd97fb470ba1195b3968d73b8cc65,d__Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,NA,NA
eac2a8aefd5c1c44ab0b12f2874f301e,d__Eukaryota,Chytridiomycota,Chytridiomycetes,Chytridiales,Incertae_Sedis,Incertae_Sedis,NA
ba0b76189fe53f5016875212eb4d2634,d__Eukaryota,Ochrophyta,Chrysophyceae,NA,NA,NA,NA
cce45b8c102e2d38ed02c8fb81e1cd06,d__Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA
fe8c24ee7ebcd21ee29630dae7bad6f1,d__Eukaryota,Chlorophyta,Chlorophyceae,Sphaeropleales,Sphaeropleales,Mychonastes,uncultured_Chlorophyta
eb4ba2bc82a9bbec9943c19e6ca080bf,d__Eukaryota,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,NA
cc88ac931e2b40567199b24eb0b1d9e2,d__Eukaryota,LKM15,LKM15,LKM15,LKM15,LKM15,uncultured_Eimeriidae
d568a8fb8c3219c8ea539561a095d4a8,d__Eukaryota,NA,NA,NA,NA,NA,NA
c874e1dc946c8a0caaf2b218664b04b3,d__Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Ascogregarina,NA
bccc7c4ecf2db9147f5674914c573fcb,d__Eukaryota,NA,NA,NA,NA,NA,NA
cc93486e7e472dc93d1e89a8636e17cd,d__Eukaryota,Arthropoda,Insecta,Diptera,Diptera,Diptera,Rhyacophila_fasciata
c1612692a6e11908c333d09cf206ae1f,d__Eukaryota,NA,NA,NA,NA,NA,NA
ade3f46cf9d3e93ecdf3adf4c60b7312,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,NA,NA
f3cea3b85b222013cc10e81cf697a33f,d__Eukaryota,Phragmoplastophyta,Embryophyta,Magnoliophyta,Magnoliophyta,Magnoliophyta,Daucus_carota
cf056b901b541668d7f596800702a6c9,d__Eukaryota,Cryptophyceae,Cryptophyceae,Cryptomonadales,Cryptomonadales,NA,NA
e72c7d2212100e5dbdec689f7a1600a1,d__Eukaryota,NA,NA,NA,NA,NA,NA
e68bbfbd6356d597ad1b5c10d121d30f,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,Eurylophella_sp.
a94d1e7e02a14624e1e3e900006015a3,d__Eukaryota,Rotifera,Monogononta,Ploimida,Ploimida,Ploimida,Brachionus_calyciflorus
cd637d0a66f45b97b2bfb5fac5ed6cf8,d__Eukaryota,NA,NA,NA,NA,NA,NA
b503a0c7e9861511641ef72876457bd0,d__Eukaryota,NA,NA,NA,NA,NA,NA
d259883593d81489c356e93ef8bdc5f7,d__Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,NA,NA
b008d994a4496b1c143f86fb9bbc7dfe,d__Eukaryota,Chlorophyta,Chlorophyceae,Sphaeropleales,Sphaeropleales,Mychonastes,uncultured_Chlorophyta
d8f34748080cede0ceb24c93e9bf7ac4,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,NA,NA
f808fa7b87543264895c54924e46e721,d__Eukaryota,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,NA
ebe7d8fb0ec8dcda8399aae80edd425c,d__Eukaryota,Cercozoa,Novel_Clade_Gran-3,Novel_Clade_Gran-3,Novel_Clade_Gran-3,Novel_Clade_Gran-3,uncultured_freshwater
c2bf54d04d3260211519d0756b001848,d__Eukaryota,NA,NA,NA,NA,NA,NA
fc31fc9ebc4b070797cb8155fdda3e98,d__Eukaryota,NA,NA,NA,NA,NA,NA
aa9bc23b0337fe839529f05cd6770bad,d__Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Ascogregarina,NA
da035dc68b1274f869f671178c757d11,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,NA,NA
f99910f3a9d67d372a2108fb17e275af,d__Eukaryota,Ascomycota,NA,NA,NA,NA,NA
bf563d7e0fb9d1d3d4e0b5e82e11ab56,d__Eukaryota,Arthropoda,Insecta,Diptera,Diptera,Diptera,Chironomus_tentans
c0998874fc6d3abf9eff7c5ed68ebab4,d__Eukaryota,NA,NA,NA,NA,NA,NA
c794463f0041a776b772d575d9114c11,d__Eukaryota,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,NA
b22df57b2765269887d669f933b41a6d,d__Eukaryota,Chytridiomycota,Chytridiomycetes,Chytridiales,NA,NA,NA
aeaa598fe480508915ebefdbf1967f00,d__Eukaryota,Cercozoa,Vampyrellidae,Vampyrellidae,Vampyrellidae,Vampyrellidae,Cercozoa_sp.
cccc91abfff3830f929e14f0000cd0d6,d__Eukaryota,Platyhelminthes,NA,NA,NA,NA,NA
d4dfca357ef79bab176e68b1f17741b6,d__Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Navicula,Navicula_phyllepta
b99a5574343df5e42ca16b8ff0f28c0b,d__Eukaryota,Chlorophyta,Ulvophyceae,Ulvophyceae,Ulvophyceae,Ulvophyceae,NA
ce067605c058a768ffec55befdaf2083,d__Eukaryota,Diatomea,Coscinodiscophytina,Coscinodiscophytina,Melosirids,Aulacoseira,NA
d2456c61e1a7bf680b7684cf125998e2,d__Eukaryota,Rotifera,Monogononta,Ploimida,Ploimida,Ploimida,NA
e41550e0bf17081e6bbe7a780e1285a6,d__Eukaryota,NA,NA,NA,NA,NA,NA
c7c2fd18131fd6dbb31d909cf220c2be,d__Eukaryota,Gastrotricha,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotida,Halichaetonotus_schromi
bacd0b166f16485a5c0a1174b87aaa29,d__Eukaryota,NA,NA,NA,NA,NA,NA
d1a3529f448f36a60ee54c87227e1ac4,d__Eukaryota,Dinoflagellata,Dinophyceae,Peridiniphycidae,Thoracosphaeraceae,NA,NA
fcea007fcb69aed9550ea8fa54769cef,d__Eukaryota,NA,NA,NA,NA,NA,NA
e6b1bca0c074bd4f6d689f84f7bc7d28,d__Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,NA,NA
a411c23e9166f36578f6d06aa939b0f2,d__Eukaryota,NA,NA,NA,NA,NA,NA
ad313e6e4062adb447a23bb74940c0c2,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,Tetrahymena,NA
e098c88c1bb73f007ecb9482f4c4a931,d__Eukaryota,Arthropoda,Insecta,Ephemeroptera,Ephemeroptera,Ephemeroptera,NA
e19d18be2e78219bbc97943b09824420,d__Eukaryota,Euglenozoa,Kinetoplastea,Neobodonida,Neobodonida,Neobodonida,Rhynchobodo_sp.
f784f52f2cab9807edfc41d7b4675eaa,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,NA,NA
f9342a2c352d48629c565bb6a756b185,d__Eukaryota,Cercozoa,Cercomonadidae,Cercomonadidae,Cercomonadidae,Paracercomonas,NA
a2260ea4fbcf7cbb2cd5132aa9bc421f,d__Eukaryota,NA,NA,NA,NA,NA,NA
be07f8e4ee20b6be42763354511e752f,Unassigned,NA,NA,NA,NA,NA,NA
fabadda19c7df73098f3a38331266252,d__Eukaryota,Arthropoda,Insecta,Diptera,Diptera,Diptera,NA
cf8c1d7dcaeef4cef616518253725fae,d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,NA,NA
a9734ec97efad046da5b652c1c45a7d6,d__Eukaryota,SAR,Labyrinthulomycetes,Labyrinthulomycetes,Labyrinthulomycetes,Sorodiplophrys,Sorodiplophrys_stercorea
cca6ae26d27f569b67d3fa1087a7fd03,d__Eukaryota,NA,NA,NA,NA,NA,NA
e475b2ae2b9642b77c27f2a08b496f32,d__Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
c5b70e087b0ba1c909983838a2b0ba00,d__Eukaryota,NA,NA,NA,NA,NA,NA
d709eb491b167163da90c2acf1b150f5,d__Eukaryota,Ochrophyta,Chrysophyceae,Chrysophyceae,Chrysophyceae,Chrysophyceae,NA
b15029b12012d8f70db4d26b4523aa2e,d__Eukaryota,Ciliophora,Postciliodesmatophora,Heterotrichea,Heterotrichea,Stentor,Stentor_roeselii
e0e548979ff513c6e8d439eb09d76983,d__Eukaryota,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
e34530b10f4b6e9fec02f8a7596a6c30,d__Eukaryota,NA,NA,NA,NA,NA,NA
a89f4bbfa6adeb7ff5f8d3b5b07791b5,d__Eukaryota,Diatomea,Bacillariophyceae,Bacillariophyceae,Bacillariophyceae,Navicula,Navicula_phyllepta
e8513b987ba0e94a4cd6e9552090eb2e,d__Eukaryota,Euglenozoa,Kinetoplastea,Prokinetoplastina,Prokinetoplastina,Ichthyobodo,Ichthyobodo_necator
c6ccabf21d61933800c25de86a7e93e3,d__Eukaryota,Cercozoa,Cercomonadidae,Cercomonadidae,Cercomonadidae,NA,NA
ec69300095dafe12b5c14c9e8658b80d,d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA
b3ff42f6c202d773753188118261a40b,d__Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA
b0019ab7eade94049e6e2ae7fe9031e2,d__Bacteria,NA,NA,NA,NA,NA,NA
df04dcbd6dca86ab741571bb5c9cccca,d__Eukaryota,Phragmoplastophyta,Embryophyta,Magnoliophyta,Magnoliophyta,Magnoliophyta,NA
f897a0b709b847011fab4b344a8d8b35,d__Eukaryota,NA,NA,NA,NA,NA,NA
f7825e0e36be4c01ba12f8145002e2b0,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
d74780dd8a6dfcbbe4ffac0ab7e8a2a9,d__Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Choreotrichia,Tintinnidium,NA
e633e2d89b51ef958b6878a9617f98ed,d__Eukaryota,Zoopagomycota,Incertae_Sedis,Harpellales,NA,NA,NA
a2ae53ed9b0bed53a968bf4ced338a50,d__Eukaryota,NA,NA,NA,NA,NA,NA
bc483dd90702f52e47c95b55c295537e,d__Eukaryota,Chytridiomycota,Chytridiomycetes,Chytridiales,Incertae_Sedis,Incertae_Sedis,uncultured_Chytridiomycota
fd378284eba7fca424790c76f26ad628,d__Eukaryota,Arthropoda,Insecta,Diptera,Diptera,Diptera,NA
f5c57b09a759800729e3ff1f86adc747,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,Dexiotricha,Dexiotricha_elliptica
f950d60967a6c52db137608f611a2d61,d__Eukaryota,NA,NA,NA,NA,NA,NA
c501fb0ee323aa0dc75c8c8a11f5229b,d__Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,NA,NA,NA
bcb5e3c3b58296323e31192d147f17a2,d__Eukaryota,NA,NA,NA,NA,NA,NA
e919b53992e1a4688720a56e0459d043,d__Eukaryota,NA,NA,NA,NA,NA,NA
ea595d1dd313e0da90ba51ee9d0d7f40,d__Eukaryota,Ochrophyta,Eustigmatophyceae,Eustigmatales,Eustigmatales,Nannochloropsis,NA
a041f95e67f8fe2c2f4820c763c50ca2,d__Eukaryota,Apicomplexa,Conoidasida,Gregarinasina,Eugregarinorida,Gregarina,Enterocystis_dorypterygis
a5c8a730116fb97a29ad1e0d53fbc973,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA
f5836ffd9915acc1947bcba174392b66,d__Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,NA,NA
e3d48ed0dc8521ac3c94a1d62bd6093b,d__Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
f56d64229d3f3c53ed91aed26610002a,d__Eukaryota,Ochrophyta,Chrysophyceae,Chromulinales,Chromulinales,Chrysochaete,Chrysochaete_britannica
b3001c90fb5c0d495e6069c5dcc17e29,d__Eukaryota,Ciliophora,Intramacronucleata,Conthreep,Oligohymenophorea,Peritrichia,Carchesium_polypinum
cb8e7c6bafd2ace5207d1a16f8c992dd,d__Eukaryota,Chytridiomycota,Chytridiomycetes,NA,NA,NA,NA
b40aae8e8931365a388d7155f8c3a533,d__Eukaryota,Ciliophora,NA,NA,NA,NA,NA
d97e3e986c81d7038535bc178d2386ce,d__Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA
aee8eab947d15edcc69a66eb38b55848,d__Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA,NA
c20446b8814b189f44bd6404fd17f46f,d__Bacteria,Desulfobacterota,uncultured,uncultured,uncultured,uncultured,uncultured_delta
dd2364f69776631f2c15d048f4b80f7e,d__Eukaryota,NA,NA,NA,NA,NA,NA
e39a040350eeabdb99bf03bc80774fc8,d__Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA
a79d453125312fe33242aa784417297b,d__Eukaryota,Euglenozoa,Kinetoplastea,NA,NA,NA,NA
